BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id	use_species
PRJEB39998	ERR4554323	WGS	302	8334631032	SAMEA7230478	3680898740	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490656	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230478	ERP123587	male	ARL-M17	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990456	ARL-M17	SAMEA7230478	ARL-M17	1
PRJEB39998	ERR4554324	WGS	302	8283753092	SAMEA7230478	3665123843	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490656	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230478	ERP123587	male	ARL-M17	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990456	ARL-M17	SAMEA7230478	ARL-M17	1
PRJEB39998	ERR4554325	WGS	302	7094118618	SAMEA7230478	3111871479	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490656	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230478	ERP123587	male	ARL-M17	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990456	ARL-M17	SAMEA7230478	ARL-M17	1
PRJEB39998	ERR4554326	WGS	302	7048903178	SAMEA7230478	3097260392	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490656	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230478	ERP123587	male	ARL-M17	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990456	ARL-M17	SAMEA7230478	ARL-M17	1
PRJEB39998	ERR4554327	WGS	302	6530621952	SAMEA7230478	2875568803	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490656	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230478	ERP123587	male	ARL-M17	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990456	ARL-M17	SAMEA7230478	ARL-M17	1
PRJEB39998	ERR4554329	WGS	302	7490872024	SAMEA7230508	3340700004	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490657	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230508	ERP123587	female	QUL-F5	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990486	QUL-F5	SAMEA7230508	QUL-F5	1
PRJEB39998	ERR4554330	WGS	302	7491939292	SAMEA7230508	3348162377	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490657	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230508	ERP123587	female	QUL-F5	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990486	QUL-F5	SAMEA7230508	QUL-F5	1
PRJEB39998	ERR4554331	WGS	302	7765630718	SAMEA7230508	3476245505	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490657	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230508	ERP123587	female	QUL-F5	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990486	QUL-F5	SAMEA7230508	QUL-F5	1
PRJEB39998	ERR4554332	WGS	302	7779098408	SAMEA7230508	3489517165	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490657	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230508	ERP123587	female	QUL-F5	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990486	QUL-F5	SAMEA7230508	QUL-F5	1
PRJEB39998	ERR4554333	WGS	302	6126965430	SAMEA7230508	2726641927	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490657	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230508	ERP123587	female	QUL-F5	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990486	QUL-F5	SAMEA7230508	QUL-F5	1
PRJEB39998	ERR4554334	WGS	302	6151144758	SAMEA7230508	2743019979	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490657	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230508	ERP123587	female	QUL-F5	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990486	QUL-F5	SAMEA7230508	QUL-F5	1
PRJEB39998	ERR4554335	WGS	302	5782908608	SAMEA7230508	2570314367	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490657	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230508	ERP123587	female	QUL-F5	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990486	QUL-F5	SAMEA7230508	QUL-F5	1
PRJEB39998	ERR4554336	WGS	302	5770539896	SAMEA7230508	2559200632	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490657	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230508	ERP123587	female	QUL-F5	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990486	QUL-F5	SAMEA7230508	QUL-F5	1
PRJEB39998	ERR4554337	WGS	302	8504474624	SAMEA7230552	3840411729	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490658	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230552	ERP123587	male	YAL-M8	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990530	YAL-M8	SAMEA7230552	YAL-M8	1
PRJEB39998	ERR4554338	WGS	302	8480572834	SAMEA7230552	3821356388	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490658	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230552	ERP123587	male	YAL-M8	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990530	YAL-M8	SAMEA7230552	YAL-M8	1
PRJEB39998	ERR4554339	WGS	302	9428924106	SAMEA7230552	4283981510	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490658	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230552	ERP123587	male	YAL-M8	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990530	YAL-M8	SAMEA7230552	YAL-M8	1
PRJEB39998	ERR4554340	WGS	302	9393554772	SAMEA7230552	4258657148	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490658	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230552	ERP123587	male	YAL-M8	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990530	YAL-M8	SAMEA7230552	YAL-M8	1
PRJEB39998	ERR4554343	WGS	302	8329354186	SAMEA7230552	3761549284	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490658	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230552	ERP123587	male	YAL-M8	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990530	YAL-M8	SAMEA7230552	YAL-M8	1
PRJEB39998	ERR4554344	WGS	302	8290718420	SAMEA7230552	3737308150	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490658	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230552	ERP123587	male	YAL-M8	2020-10-08	2020-08-29	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990530	YAL-M8	SAMEA7230552	YAL-M8	1
PRJEB39998	ERR4554456	WGS	302	10497454466	SAMEA7230451	4369686352	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490770	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230451	ERP123587	female	ARH-F24	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990429	ARH-F24	SAMEA7230451	ARH-F24	1
PRJEB39998	ERR4554458	WGS	302	7613484326	SAMEA7230451	3196372726	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490770	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230451	ERP123587	female	ARH-F24	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990429	ARH-F24	SAMEA7230451	ARH-F24	1
PRJEB39998	ERR4554459	WGS	302	7558457812	SAMEA7230451	3166892088	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490770	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230451	ERP123587	female	ARH-F24	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990429	ARH-F24	SAMEA7230451	ARH-F24	1
PRJEB39998	ERR4554460	WGS	302	6421084136	SAMEA7230451	2668992277	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490770	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230451	ERP123587	female	ARH-F24	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990429	ARH-F24	SAMEA7230451	ARH-F24	1
PRJEB39998	ERR4554461	WGS	302	6503387290	SAMEA7230451	2709087179	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490770	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230451	ERP123587	female	ARH-F24	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990429	ARH-F24	SAMEA7230451	ARH-F24	1
PRJEB39998	ERR4554462	WGS	302	7587121538	SAMEA7230451	3134557525	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490770	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230451	ERP123587	female	ARH-F24	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990429	ARH-F24	SAMEA7230451	ARH-F24	1
PRJEB39998	ERR4554463	WGS	302	7619160114	SAMEA7230451	3155539766	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490770	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230451	ERP123587	female	ARH-F24	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990429	ARH-F24	SAMEA7230451	ARH-F24	1
PRJEB39998	ERR4554464	WGS	302	9123844008	SAMEA7230452	3884317166	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490771	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230452	ERP123587	male	ARH-M1	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990430	ARH-M1	SAMEA7230452	ARH-M1	1
PRJEB39998	ERR4554465	WGS	302	9136618608	SAMEA7230452	3881619573	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490771	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230452	ERP123587	male	ARH-M1	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990430	ARH-M1	SAMEA7230452	ARH-M1	1
PRJEB39998	ERR4554466	WGS	302	8766248526	SAMEA7230452	3723306996	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490771	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230452	ERP123587	male	ARH-M1	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990430	ARH-M1	SAMEA7230452	ARH-M1	1
PRJEB39998	ERR4554467	WGS	302	8773859530	SAMEA7230452	3718530636	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490771	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230452	ERP123587	male	ARH-M1	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990430	ARH-M1	SAMEA7230452	ARH-M1	1
PRJEB39998	ERR4554468	WGS	302	7754764758	SAMEA7230452	3281404447	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490771	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230452	ERP123587	male	ARH-M1	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990430	ARH-M1	SAMEA7230452	ARH-M1	1
PRJEB39998	ERR4554469	WGS	302	7745450474	SAMEA7230452	3284156249	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490771	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230452	ERP123587	male	ARH-M1	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990430	ARH-M1	SAMEA7230452	ARH-M1	1
PRJEB39998	ERR4554470	WGS	302	7509505726	SAMEA7230452	3184654613	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490771	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230452	ERP123587	male	ARH-M1	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990430	ARH-M1	SAMEA7230452	ARH-M1	1
PRJEB39998	ERR4554471	WGS	302	7512944600	SAMEA7230452	3192250102	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490771	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230452	ERP123587	male	ARH-M1	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990430	ARH-M1	SAMEA7230452	ARH-M1	1
PRJEB39998	ERR4554472	WGS	302	6073984060	SAMEA7230481	2514999131	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490772	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230481	ERP123587	male	ARL-M25	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990459	ARL-M25	SAMEA7230481	ARL-M25	1
PRJEB39998	ERR4554473	WGS	302	6050930588	SAMEA7230481	2509767048	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490772	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230481	ERP123587	male	ARL-M25	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990459	ARL-M25	SAMEA7230481	ARL-M25	1
PRJEB39998	ERR4554474	WGS	302	7942515440	SAMEA7230481	3318410395	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490772	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230481	ERP123587	male	ARL-M25	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990459	ARL-M25	SAMEA7230481	ARL-M25	1
PRJEB39998	ERR4554475	WGS	302	7970975014	SAMEA7230481	3323944700	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490772	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230481	ERP123587	male	ARL-M25	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990459	ARL-M25	SAMEA7230481	ARL-M25	1
PRJEB39998	ERR4554476	WGS	302	4337135250	SAMEA7230481	1810055023	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490772	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230481	ERP123587	male	ARL-M25	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990459	ARL-M25	SAMEA7230481	ARL-M25	1
PRJEB39998	ERR4554477	WGS	302	4349043412	SAMEA7230481	1811524608	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490772	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230481	ERP123587	male	ARL-M25	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990459	ARL-M25	SAMEA7230481	ARL-M25	1
PRJEB39998	ERR4554478	WGS	302	7954782076	SAMEA7230481	3318131056	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4490772	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230481	ERP123587	male	ARL-M25	2020-10-08	2020-08-30	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990459	ARL-M25	SAMEA7230481	ARL-M25	1
