BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	Description	ENA_CHECKLIST	use_species
PRJEB10680	ERR1121590	WGS	300	8837305238	SAMEA3649949	4328589555	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201018	Illumina HiSeq 2000	LM20_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649949	ERP011965	female	ERS957098	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957098	LM20	LM20	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121591	WGS	302	16125105780	SAMEA3649949	7850143877	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201019	Illumina HiSeq 2000	LM20_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649949	ERP011965	female	ERS957098	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957098	LM20	LM20	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121592	WGS	300	17100597123	SAMEA3649950	8070638154	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201020	Illumina HiSeq 2000	LM3_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649950	ERP011965	male	ERS957099	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957099	LM3	LM3	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121593	WGS	202	13634919402	SAMEA3649951	8600547766	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201021	Illumina HiSeq 2000	LM4_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649951	ERP011965	male	ERS957100	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957100	LM4	LM4	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121594	WGS	202	3745422794	SAMEA3649952	2391270920	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201022	Illumina HiSeq 2000	LM5_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649952	ERP011965	male	ERS957101	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957101	LM5	LM5	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121595	WGS	300	9278187187	SAMEA3649953	4327863236	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201023	Illumina HiSeq 2000	LM6_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649953	ERP011965	male	ERS957102	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957102	LM6	LM6	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121596	WGS	299	9762270859	SAMEA3649954	4580956259	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201024	Illumina HiSeq 2000	LM7_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649954	ERP011965	male	ERS957103	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957103	LM7	LM7	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121597	WGS	300	9293596282	SAMEA3649955	4350078386	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201025	Illumina HiSeq 2000	LM8_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649955	ERP011965	male	ERS957104	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957104	LM8	LM8	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121598	WGS	302	13557850892	SAMEA3649955	6408973054	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201026	Illumina HiSeq 2000	LM8_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649955	ERP011965	male	ERS957104	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957104	LM8	LM8	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121599	WGS	299	13401105527	SAMEA3649956	6290229984	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201027	Illumina HiSeq 2000	LM9_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649956	ERP011965	male	ERS957105	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957105	LM9	LM9	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121600	WGS	300	21453124879	SAMEA3649957	10118463819	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201028	Illumina HiSeq 2000	UM1_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649957	ERP011965	male	ERS957106	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957106	UM1	UM1	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121602	WGS	302	10100463386	SAMEA3649959	4741188324	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201030	Illumina HiSeq 2000	UM11_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649959	ERP011965	female	ERS957108	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957108	UM11	UM11	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121603	WGS	302	14345623026	SAMEA3649960	6714887068	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201031	Illumina HiSeq 2000	UM12_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649960	ERP011965	female	ERS957109	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957109	UM12	UM12	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121604	WGS	302	14756806596	SAMEA3649961	6890536909	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201032	Illumina HiSeq 2000	UM13_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649961	ERP011965	female	ERS957110	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957110	UM13	UM13	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121605	WGS	302	9236388234	SAMEA3649962	4331291704	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201033	Illumina HiSeq 2000	UM14_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649962	ERP011965	female	ERS957111	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957111	UM14	UM14	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121606	WGS	302	10506039420	SAMEA3649963	4929137587	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201034	Illumina HiSeq 2000	UM15_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649963	ERP011965	female	ERS957112	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957112	UM15	UM15	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121607	WGS	302	18462237574	SAMEA3649964	8600629555	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201035	Illumina HiSeq 2000	UM16_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649964	ERP011965	female	ERS957113	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957113	UM16	UM16	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121608	WGS	302	6552870594	SAMEA3649965	3093075429	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201036	Illumina HiSeq 2000	UM17_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649965	ERP011965	female	ERS957114	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957114	UM17	UM17	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121610	WGS	202	8809337362	SAMEA3649967	5505952733	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201038	Illumina HiSeq 2000	UM2_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649967	ERP011965	male	ERS957116	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957116	UM2	UM2	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121611	WGS	302	13312597598	SAMEA3649968	6281225501	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201039	Illumina HiSeq 2000	UM3_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649968	ERP011965	male	ERS957117	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957117	UM3	UM3	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121612	WGS	202	5347919094	SAMEA3649968	3263832446	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201040	Illumina HiSeq 2000	UM3_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649968	ERP011965	male	ERS957117	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957117	UM3	UM3	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121613	WGS	300	15302901323	SAMEA3649969	7232681975	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201041	Illumina HiSeq 2000	UM5_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649969	ERP011965	male	ERS957118	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957118	UM5	UM5	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121614	WGS	202	8434292446	SAMEA3649970	5232653385	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201042	Illumina HiSeq 2000	UM6_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649970	ERP011965	male	ERS957119	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957119	UM6	UM6	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121615	WGS	202	7618852584	SAMEA3649971	4743116928	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201043	Illumina HiSeq 2000	UM7_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649971	ERP011965	male	ERS957120	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957120	UM7	UM7	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121616	WGS	300	12503745588	SAMEA3649972	6135632595	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201044	Illumina HiSeq 2000	UM8_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649972	ERP011965	male	ERS957121	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:21Z	public	ERS957121	UM8	UM8	LP Marrianne	ERC000011	1
PRJEB10680	ERR1121617	WGS	300	11128122309	SAMEA3649973	5337801760	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201045	Illumina HiSeq 2000	UM9_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649973	ERP011965	male	ERS957122	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:21Z	public	ERS957122	UM9	UM9	LP Marrianne	ERC000011	1
PRJEB10680	ERR1109854	WGS	202	7017527268	SAMEA3644434	4244376911	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189385	Illumina HiSeq 2000	UQ12_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644434	ERP011965	female	ERS951583	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951583	UQ12	UQ12	LP Oropuche	ERC000011	1
PRJEB10680	ERR1016769	WGS	202	3955903562	SAMEA3539970	2760255204	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095836	Illumina HiSeq 2000	UL3_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539970	ERP011965	male	ERS847119	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847119	UL3	UL3	Intro Upper Lalaja	ERC000011	1
PRJEB10680	ERR1016719	WGS	202	9144571512	SAMEA3539936	5901943868	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095786	Illumina HiSeq 2000	LL10_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539936	ERP011965	female	ERS847085	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:02Z	public	ERS847085	LL10	LL10	Intro Lower Lalaja	ERC000011	1
PRJEB10680	ERR1109870	WGS	202	6979454308	SAMEA3644446	4262232385	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189401	Illumina HiSeq 2000	UQ5_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644446	ERP011965	male	ERS951595	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951595	UQ5	UQ5	LP Oropuche	ERC000011	1
PRJEB10680	ERR1121601	WGS	202	6436875642	SAMEA3649958	3948750579	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201029	Illumina HiSeq 2000	UM10_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649958	ERP011965	female	ERS957107	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957107	UM10	UM10	LP Marrianne	ERC000011	1
PRJEB10680	ERR1080482	WGS	202	4671799036	SAMEA3628564	2963328977	MPI-TUEBINGEN	public	sra,fastq	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1160072	Illumina HiSeq 2000	GH6_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3628564	ERP011965	female	ERS935713	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-10-20T08:51:12Z	public	ERS935713	GH6	GH6	HP Guanapo	ERC000011	1
PRJEB10680	ERR1080506	WGS	202	6998491192	SAMEA3628576	4723385547	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1160096	Illumina HiSeq 2000	GL9_10	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3628576	ERP011965	female	ERS935725	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-10-20T08:51:13Z	public	ERS935725	GL9	GL9	LP Guanapo	ERC000011	1
PRJEB10680	ERR1016743	WGS	202	7048692030	SAMEA3539950	4900989761	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095810	Illumina HiSeq 2000	T16_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539950	ERP011965	female	ERS847099	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847099	T16	T16	Intro Taylor	ERC000011	1
PRJEB10680	ERR1121609	WGS	302	15198310664	SAMEA3649966	7100804336	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201037	Illumina HiSeq 2000	UM18_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649966	ERP011965	female	ERS957115	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:20Z	public	ERS957115	UM18	UM18	LP Marrianne	ERC000011	1
PRJEB10680	ERR1016737	WGS	202	7134669088	SAMEA3539945	4877811797	MPI-TUEBINGEN	public	fastq,sra	ncbi,ena,gs,s3	s3.us-east-1,gs.US,ncbi.public,ena	ERX1095804	Illumina HiSeq 2000	LL9_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539945	ERP011965	female	ERS847094	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:02Z	public	ERS847094	LL9	LL9	Intro Lower Lalaja	ERC000011	1
PRJEB10680	ERR1080469	WGS	202	3648949614	SAMEA3628558	2463681592	MPI-TUEBINGEN	public	fastq,sra	ena,ncbi,gs,s3	ncbi.public,s3.us-east-1,ena,gs.US	ERX1160059	Illumina HiSeq 2000	GH1_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3628558	ERP011965	female	ERS935707	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-10-20T08:51:12Z	public	ERS935707	GH1	GH1	HP Guanapo	ERC000011	1
PRJEB10680	ERR1097603	WGS	300	9342410406	SAMEA3638083	4463678291	MPI-TUEBINGEN	public	fastq,sra	ena,ncbi,gs,s3	ncbi.public,ena,gs.US,s3.us-east-1	ERX1177137	Illumina HiSeq 2000	LO4_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3638083	ERP011965	male	ERS945232	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-10-27T08:31:52Z	public	ERS945232	LO4	LO4	HP Oropuche	ERC000011	1
PRJEB10680	ERR1016723	WGS	202	2481824520	SAMEA3539938	1625964958	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,ncbi.public,s3.us-east-1,gs.US	ERX1095790	Illumina HiSeq 2000	LL13_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539938	ERP011965	female	ERS847087	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:02Z	public	ERS847087	LL13	LL13	Intro Lower Lalaja	ERC000011	1
PRJEB10680	ERR1016731	WGS	202	3002620314	SAMEA3539942	2071389806	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ncbi.public,ena,s3.us-east-1,gs.US	ERX1095798	Illumina HiSeq 2000	LL5_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539942	ERP011965	female	ERS847091	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:02Z	public	ERS847091	LL5	LL5	Intro Lower Lalaja	ERC000011	1
PRJEB10680	ERR1016751	WGS	202	6403512312	SAMEA3539957	4422395518	MPI-TUEBINGEN	public	fastq,sra	gs,ncbi,ena,s3	ena,ncbi.public,s3.us-east-1,gs.US	ERX1095818	Illumina HiSeq 2000	T8_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539957	ERP011965	male	ERS847106	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847106	T8	T8	Intro Taylor	ERC000011	1
