Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Bytes,BioProject,Library Name,BioSampleModel,sex,Isolate,Tissue,AGE,geo_loc_name_country,geo_loc_name_country_continent,dev_stage,geo_loc_name,Collection_date,Ecotype,Breed,Strain,lat_lon,Cultivar,Specimen_voucher,isol_growth_condt,Biomaterial_provider,Sample_Type,Sample_Name,env_biome,env_feature,env_material,estimated_size,num_replicons,ploidy,propagation,collected_by,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,AssemblyName,run (run),actual_read_length (run),total_bases (run),project_name,Alias,geographic_location_(country_and/or_sea),Broker_name,isolation-source,env_broad_scale,env_local_scale,env_medium,sub_species,Investigation_type,snout-vent_length,vent-tail,weight,ENA_CHECKLIST,fasta_file (run),organism (run),COUNTRY,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,common_name,environment_(biome),environment_(feature),environment_(material),External_Id,geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Sequencing_method,Submitter_Id,biotic_relationship,Clone,extrachrom_elements,rel_to_oxygen,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level,Isolation_source,Description,Label,identified_by,locus_tag_prefix,geographic_location_(region_and_locality),PHENOTYPE,BIOME,Env_package,feature,material,Replicate,tissue_type,death_date,quality_book_char (run),Sample_ID,birth_location,Genotype,store_cond,tissue-type,geo-loc-name,specimen-voucher,alternative_specimen_voucher,sequencing_date (run),type-material
SRR3185271,WGS,SAMN01815951,MISSISSIPPI STATE UNIVERSITY,public,SRX1598458,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Crotalus horridus,ILLUMINA,2016-02-25T00:00:00Z,Crotalus horridus,SRP017258,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,15002298400,9481006723,PRJNA181087,DL12a,MIGS.eu,female,016-059-111,,,USA,North America,adult,USA: Arkansas,2009-12-09,,,,,,,missing,,,,,,,2000000000,10,diploid,single adult,,,,,,,,,,,,,,,Crotalus horridus genome,,,,,,,,,eukaryote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chh WMA-T 9/12/09,,,,,vertebrate,missing,mountain,blood,,,,,,,,,,,,,,
SRR3185272,WGS,SAMN01815951,MISSISSIPPI STATE UNIVERSITY,public,SRX1598460,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Crotalus horridus,ILLUMINA,2016-02-25T00:00:00Z,Crotalus horridus,SRP017258,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,19655070000,12861299581,PRJNA181087,DL12b,MIGS.eu,female,016-059-111,,,USA,North America,adult,USA: Arkansas,2009-12-09,,,,,,,missing,,,,,,,2000000000,10,diploid,single adult,,,,,,,,,,,,,,,Crotalus horridus genome,,,,,,,,,eukaryote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chh WMA-T 9/12/09,,,,,vertebrate,missing,mountain,blood,,,,,,,,,,,,,,
SRR3185274,WGS,SAMN01815951,MISSISSIPPI STATE UNIVERSITY,public,SRX1598460,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Crotalus horridus,ILLUMINA,2016-02-25T00:00:00Z,Crotalus horridus,SRP017258,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,18913814000,12309982959,PRJNA181087,DL12b,MIGS.eu,female,016-059-111,,,USA,North America,adult,USA: Arkansas,2009-12-09,,,,,,,missing,,,,,,,2000000000,10,diploid,single adult,,,,,,,,,,,,,,,Crotalus horridus genome,,,,,,,,,eukaryote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chh WMA-T 9/12/09,,,,,vertebrate,missing,mountain,blood,,,,,,,,,,,,,,
SRR3185275,WGS,SAMN01815951,MISSISSIPPI STATE UNIVERSITY,public,SRX1598460,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Crotalus horridus,ILLUMINA,2016-02-25T00:00:00Z,Crotalus horridus,SRP017258,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,18703580000,12930703811,PRJNA181087,DL12b,MIGS.eu,female,016-059-111,,,USA,North America,adult,USA: Arkansas,2009-12-09,,,,,,,missing,,,,,,,2000000000,10,diploid,single adult,,,,,,,,,,,,,,,Crotalus horridus genome,,,,,,,,,eukaryote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chh WMA-T 9/12/09,,,,,vertebrate,missing,mountain,blood,,,,,,,,,,,,,,
SRR2033931,WGS,SAMN03702607,UNIVERSITY OF GEORGIA,public,SRX1034144,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Boiga irregularis,ILLUMINA,2015-06-23T00:00:00Z,Boir,SRP035917,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",202,6868,31718,PRJNA209850,,Model organism or animal,not collected,,Muscle,Adult,,,,,,Tree snake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR770194,WGS,SAMN01942205,WUGSC,public,SRX247741,Illumina HiSeq 2000,PAIRED,unspecified,GENOMIC,Thamnophis sirtalis,ILLUMINA,2013-03-12T00:00:00Z,154788,SRP018850,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,36204278400,25012297069,PRJNA189551,2886932350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR770448,WGS,SAMN01942204,WUGSC,public,SRX247738,Illumina HiSeq 2000,PAIRED,unspecified,GENOMIC,Thamnophis sirtalis,ILLUMINA,2015-05-12T00:00:00Z,154780,SRP018850,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,21328622400,14082139424,PRJNA189551,2888686575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2097336,WGS,SAMN03846931,IBL,public,SRX1085062,Illumina Genome Analyzer IIx,PAIRED,unspecified,GENOMIC,Ophiophagus hannah,ILLUMINA,2015-07-18T00:00:00Z,Male King Cobra,SRP060508,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",152,9222535400,6299765202,PRJNA73575,,Model organism or animal,male,,Blood,,Indonesia,Asia,adult,Indonesia: Bali,,,King Cobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2097380,WGS,SAMN03846931,IBL,public,SRX1085062,Illumina Genome Analyzer IIx,PAIRED,unspecified,GENOMIC,Ophiophagus hannah,ILLUMINA,2015-07-18T00:00:00Z,Male King Cobra,SRP060508,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",152,2069255040,1378273512,PRJNA73575,,Model organism or animal,male,,Blood,,Indonesia,Asia,adult,Indonesia: Bali,,,King Cobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2097381,WGS,SAMN03846931,IBL,public,SRX1085062,Illumina Genome Analyzer IIx,PAIRED,unspecified,GENOMIC,Ophiophagus hannah,ILLUMINA,2015-07-18T00:00:00Z,Male King Cobra,SRP060508,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",152,7921629416,4250085199,PRJNA73575,,Model organism or animal,male,,Blood,,Indonesia,Asia,adult,Indonesia: Bali,,,King Cobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2097430,WGS,SAMN03846931,IBL,public,SRX1092451,Illumina Genome Analyzer IIx,PAIRED,unspecified,GENOMIC,Ophiophagus hannah,ILLUMINA,2015-07-18T00:00:00Z,Male King Cobra,SRP060508,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",100,8515628100,3604957243,PRJNA73575,,Model organism or animal,male,,Blood,,Indonesia,Asia,adult,Indonesia: Bali,,,King Cobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223517,WGS,SAMN04534924,BGI,public,SRX1630133,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,21332332476,13993017712,PRJNA314443,SNAeleDALDWAAPEI-13,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0R31ACXX,50,2176768620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223518,WGS,SAMN04534924,BGI,public,SRX1630134,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,21088460554,13815104307,PRJNA314443,SNAeleDAMDWAAPEI-15,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0R31ACXX,50,2151883730000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223519,WGS,SAMN04534924,BGI,public,SRX1630135,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,18630262658,12176494643,PRJNA314443,SNAeleDALDLAAPEI-17,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0R31ACXX,50,1901047210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223520,WGS,SAMN04534924,BGI,public,SRX1630136,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,20185640258,13140839783,PRJNA314443,SNAeleDAMDLAAPEI-19,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0R31ACXX,50,2059759210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223521,WGS,SAMN04534924,BGI,public,SRX1630137,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,19423311880,12585291128,PRJNA314443,SNAeleDAMDTAAPEI-12,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0R31ACXX,50,1981970600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223522,WGS,SAMN04534924,BGI,public,SRX1630138,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,18088197806,11537398700,PRJNA314443,SNAeleDALDTAAPEI-9,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0R31ACXX,50,1845734470000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223523,WGS,SAMN04534924,BGI,public,SRX1630139,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,13327729324,8092772052,PRJNA314443,SNAeleDAMDUAAPEI-31,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0V0AACXX,50,1359972380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223524,WGS,SAMN04534924,BGI,public,SRX1630140,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,13523183562,8001811388,PRJNA314443,SNAeleDANDUBAPEI-33,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0V0AACXX,50,1379916690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223525,WGS,SAMN04534924,BGI,public,SRX1630141,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,51965206200,36366291215,PRJNA314443,SZAMPI007918-14,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCC0HHLACXX,151,15798115554216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223526,WGS,SAMN04534924,BGI,public,SRX1630142,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,60137218800,42393258765,PRJNA314443,SZAXPI007715-13,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCC0HHLACXX,151,18282516344784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223527,WGS,SAMN04534924,BGI,public,SRX1630143,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,61459200000,42674484152,PRJNA314443,SZAIPI007714-14,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCC0HHLACXX,151,18684416256000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223528,WGS,SAMN04534924,BGI,public,SRX1630144,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,18517871456,12108631150,PRJNA314443,SNAeleDAODVAAPEI-22,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD113UACXX,50,1889578720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223529,WGS,SAMN04534924,BGI,public,SRX1630145,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_female,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",98,18949632212,12528652868,PRJNA314443,SNAeleDAODVBAPEI-56,Model organism or animal,female,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD113UACXX,50,1933635940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223530,WGS,SAMN04534923,BGI,public,SRX1630146,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_male,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,26956158400,20334498847,PRJNA314443,SZAIPI002789-12,Model organism or animal,male,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0JMVACXX,101,5499595436768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223531,WGS,SAMN04534923,BGI,public,SRX1630147,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_male,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,17203085000,12568437288,PRJNA314443,SZAMPI002790-1,Model organism or animal,male,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0JMVACXX,101,3509773401700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223532,WGS,SAMN04534923,BGI,public,SRX1630148,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_male,SRP071705,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,7363268400,5161871724,PRJNA314443,SZAIPI002789-12,Model organism or animal,male,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0L93ACXX,101,1502254018968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223533,WGS,SAMN04534923,BGI,public,SRX1630149,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_male,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,59527449900,40803890907,PRJNA314443,SZAXPI009267-14,Model organism or animal,male,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD115GACXX,151,18097138468932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223534,WGS,SAMN04534923,BGI,public,SRX1630150,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_male,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,26475751000,18781933139,PRJNA314443,SZAMPI002790-1,Model organism or animal,male,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCC0DJDACXX,101,5401582719020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3223535,WGS,SAMN04534923,BGI,public,SRX1630151,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Deinagkistrodon acutus,ILLUMINA,2016-10-06T00:00:00Z,Dacu_male,SRP071705,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,33712819200,25033611914,PRJNA314443,SZAIPI002789-12,Model organism or animal,male,not collected,muscle,not collected,,,not collected,,,not collected,not collected,,,not collected,,,,,,,,,,,,,,,,,,,,,,,,FCD0KLCACXX,101,6878089373184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2153291,WGS,SAMN03941331,UNIVERSITY OF IDAHO,public,SRX1140362,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Aspidoscelis inornatus,ILLUMINA,2015-08-25T00:00:00Z,A.inornata-CP1,SRP061970,"bam,fasta,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",208,311114480,161643437,PRJNA291308,A.inornata.CP1,Model organism or animal,not determined,CP1,liver,,,,adult,,,DS,,,,,252626,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2154119,WGS,SAMN03941307,UNIVERSITY OF IDAHO,public,SRX1141178,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Aspidoscelis inornatus,ILLUMINA,2015-08-21T00:00:00Z,A.inornata-CP13,SRP061970,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",165,918890310,593946708,PRJNA291308,A.inornata.CP13,Model organism or animal,not determined,CP13,tail,,,,adult,,,WS,,,,,252672,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2154120,WGS,SAMN03941279,UNIVERSITY OF IDAHO,public,SRX1141179,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Sceloporus cowlesi,ILLUMINA,2015-08-25T00:00:00Z,S.cowlesi-CP14,SRP061970,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",170,1051769267,699071161,PRJNA291308,S.cowlesi.CP14,Model organism or animal,not determined,CP14,liver,,,,adult,,,DS,,,,,252858,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2154121,WGS,SAMN03941334,UNIVERSITY OF IDAHO,public,SRX1141180,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Aspidoscelis inornatus,ILLUMINA,2015-08-25T00:00:00Z,A.inornata-CP15,SRP061970,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",230,127142760,71455572,PRJNA291308,A.inornata.CP15,Model organism or animal,not determined,CP15,liver,,,,adult,,,DS,,,,,252630,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2154124,WGS,SAMN03941335,UNIVERSITY OF IDAHO,public,SRX1141182,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Aspidoscelis inornatus,ILLUMINA,2015-08-25T00:00:00Z,A.inornata-CP16,SRP061970,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",227,203935947,113504193,PRJNA291308,A.inornata.CP16,Model organism or animal,not determined,CP16,tail,,,,adult,,,DS,,,,,252632,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2154130,WGS,SAMN03941337,UNIVERSITY OF IDAHO,public,SRX1141188,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Aspidoscelis inornatus,ILLUMINA,2015-08-25T00:00:00Z,A.inornata-CP17,SRP061970,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",254,190202971,90987668,PRJNA291308,A.inornata.CP17,Model organism or animal,not determined,CP17,tail,,,,adult,,,DS,,,,,252633,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2154133,WGS,SAMN03941326,UNIVERSITY OF IDAHO,public,SRX1141191,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Aspidoscelis inornatus,ILLUMINA,2015-08-25T00:00:00Z,A.inornata-CP18,SRP061970,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",173,1880191155,1178324314,PRJNA291308,A.inornata.CP18,Model organism or animal,not determined,CP18,liver,,,,adult,,,WS,,,,,252661,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2154136,WGS,SAMN03941338,UNIVERSITY OF IDAHO,public,SRX1141194,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Aspidoscelis inornatus,ILLUMINA,2015-08-25T00:00:00Z,A.inornata-CP19,SRP061970,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",235,129538037,60814547,PRJNA291308,A.inornata.CP19,Model organism or animal,not determined,CP19,liver,,,,adult,,,WS,,,,,252665,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2154140,WGS,SAMN03941336,UNIVERSITY OF IDAHO,public,SRX1141198,Illumina HiSeq 2000,PAIRED,Hybrid Selection,GENOMIC,Aspidoscelis inornatus,ILLUMINA,2015-08-25T00:00:00Z,A.inornata-CP2,SRP061970,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",256,93085184,53462788,PRJNA291308,A.inornata.CP2,Model organism or animal,not determined,CP2,liver,,,,adult,,,DS,,,,,252628,,,,,,,,,,,,,,,,,,,,,,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
