transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_003961126.3	5.0	4.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_029840446.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003961079.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003961078.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029840398.1	13.0	6.0	1.0	0.0	1.0	0.0	0.3157894736842105
rna-XM_029840403.1	13.0	6.0	1.0	0.0	1.0	0.0	0.3157894736842105
rna-XM_029840406.1	12.0	6.0	1.0	0.0	1.0	0.0	0.33333333333333337
rna-XM_029840421.1	12.0	6.0	1.0	0.0	1.0	0.0	0.33333333333333337
rna-XM_029840412.1	12.0	6.0	1.0	0.0	1.0	0.0	0.33333333333333337
rna-XM_029840428.1	7.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003961124.3	8.0	7.0	4.0	0.0	0.24509803921568626	0.0	0.4666666666666667
rna-XM_029844474.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003961077.3	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011611128.2	6.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003961076.3	6.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029844308.1	6.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011611177.2	6.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029844562.1	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003961075.3	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003961123.3	6.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029836831.1	5.0	13.0	2.0	1.0	0.2473684210526316	0.19230769230769232	0.38888888888888884
rna-XM_029836839.1	5.0	13.0	2.0	1.0	0.2473684210526316	0.19230769230769232	0.38888888888888884
rna-XM_011610865.2	39.0	52.0	5.0	9.0	0.773427732344272	1.35	-0.0714285714285714
rna-XM_011610912.2	38.0	52.0	4.0	9.0	0.5521626039490461	1.6442307692307692	-0.11452991452991451
rna-XM_003961074.3	2.0	1.0	3.0	0.0	1.0	0.0	0.33333333333333337
rna-XM_029835538.1	2.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029835433.1	2.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029843615.1	11.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029835878.1	6.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029835918.1	5.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003961073.3	5.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961072.3	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003961119.3	8.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_029835733.1	5.0	1.0	1.0	0.0	1.0	0.0	0.16666666666666663
rna-XM_011610341.2	5.0	1.0	1.0	0.0	1.0	0.0	0.16666666666666663
rna-XM_011610264.2	5.0	3.0	0.0	1.0	0.4444444444444444	inf	-0.625
rna-XM_003961118.3	3.0	3.0	3.0	0.0	0.4642857142857142	0.0	0.5
rna-XM_011610198.2	3.0	3.0	3.0	0.0	0.4642857142857142	0.0	0.5
rna-XM_003961071.3	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029835239.1	2.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_029835248.1	12.0	10.0	2.0	1.0	1.0	0.6	0.12121212121212122
rna-XM_003961117.3	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029843696.1	11.0	8.0	1.0	1.0	1.0	1.375	-0.07894736842105265
rna-XM_003961115.3	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029841162.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003961114.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029841157.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003961113.2	2.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029841186.1	8.0	12.0	3.0	0.0	0.09316770186335405	0.0	0.6
rna-XM_029841178.1	8.0	11.0	3.0	0.0	0.21428571428571427	0.0	0.5789473684210527
rna-XM_029841181.1	8.0	11.0	3.0	0.0	0.21428571428571427	0.0	0.5789473684210527
rna-XM_029841196.1	8.0	10.0	3.0	0.0	0.2142857142857143	0.0	0.5555555555555556
rna-XM_029841197.1	8.0	10.0	3.0	0.0	0.2142857142857143	0.0	0.5555555555555556
rna-XM_029841201.1	8.0	11.0	3.0	0.0	0.21428571428571427	0.0	0.5789473684210527
rna-XM_029841216.1	8.0	11.0	3.0	0.0	0.21428571428571427	0.0	0.5789473684210527
rna-XM_029841226.1	8.0	10.0	3.0	0.0	0.2142857142857143	0.0	0.5555555555555556
rna-XM_029841229.1	8.0	10.0	3.0	0.0	0.2142857142857143	0.0	0.5555555555555556
rna-XM_029841221.1	8.0	11.0	2.0	0.0	0.21428571428571427	0.0	0.5789473684210527
rna-XM_029841206.1	8.0	10.0	3.0	0.0	0.2142857142857143	0.0	0.5555555555555556
rna-XM_029841213.1	7.0	11.0	3.0	0.0	0.09022556390977444	0.0	0.6111111111111112
rna-XM_029841231.1	7.0	10.0	3.0	0.0	0.21052631578947367	0.0	0.5882352941176471
rna-XM_029841237.1	4.0	4.0	2.0	0.0	0.4666666666666667	0.0	0.5
rna-XM_029841239.1	4.0	4.0	2.0	0.0	0.4666666666666667	0.0	0.5
rna-XM_029841242.1	4.0	4.0	2.0	0.0	0.4666666666666667	0.0	0.5
rna-XM_029841248.1	4.0	4.0	2.0	0.0	0.4666666666666667	0.0	0.5
rna-XM_029841257.1	4.0	3.0	2.0	0.0	0.5	0.0	0.4285714285714286
rna-XM_029841251.1	4.0	4.0	1.0	0.0	1.0	0.0	0.5
rna-XM_029841255.1	4.0	4.0	1.0	0.0	1.0	0.0	0.5
rna-XM_029841267.1	4.0	3.0	1.0	0.0	1.0	0.0	0.4285714285714286
rna-XM_029841273.1	3.0	2.0	2.0	0.0	1.0	0.0	0.4
rna-XM_011609351.2	5.0	5.0	3.0	4.0	1.0	1.3333333333333333	-0.07142857142857145
rna-XM_029836513.1	5.0	5.0	3.0	4.0	1.0	1.3333333333333333	-0.07142857142857145
rna-XM_011609399.2	5.0	5.0	3.0	4.0	1.0	1.3333333333333333	-0.07142857142857145
rna-XM_011609294.2	5.0	5.0	3.0	4.0	1.0	1.3333333333333333	-0.07142857142857145
rna-XM_011609227.2	5.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_003961110.3	3.0	13.0	1.0	0.0	0.23529411764705885	0.0	0.8125
rna-XM_029851567.1	6.0	4.0	0.0	1.0	0.4545454545454546	inf	-0.6
rna-XM_011609075.2	6.0	4.0	0.0	1.0	0.4545454545454546	inf	-0.6
rna-XM_011609021.2	6.0	4.0	0.0	1.0	0.4545454545454546	inf	-0.6
rna-XM_011613430.2	9.0	11.0	0.0	1.0	1.0	inf	-0.45
rna-XM_003961069.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029843735.1	2.0	6.0	0.0	1.0	1.0	inf	-0.25
rna-XM_029841665.1	6.0	10.0	2.0	2.0	1.0	0.6	0.125
rna-XM_029841674.1	6.0	9.0	2.0	1.0	0.5588235294117647	0.3333333333333333	0.2666666666666666
rna-XM_029841679.1	6.0	9.0	2.0	1.0	0.5588235294117647	0.3333333333333333	0.2666666666666666
rna-XM_029841685.1	6.0	9.0	2.0	1.0	0.5588235294117647	0.3333333333333333	0.2666666666666666
rna-XM_029841688.1	6.0	9.0	2.0	1.0	0.5588235294117647	0.3333333333333333	0.2666666666666666
rna-XM_011608654.2	12.0	9.0	2.0	1.0	1.0	0.6666666666666666	0.09523809523809523
rna-XM_029835897.1	4.0	0.0	2.0	1.0	0.42857142857142855	inf	-0.33333333333333337
rna-XM_029836339.1	4.0	0.0	2.0	1.0	0.42857142857142855	inf	-0.33333333333333337
rna-NM_001246292.1	4.0	0.0	2.0	1.0	0.42857142857142855	inf	-0.33333333333333337
rna-XM_003961068.3	5.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_011608504.2	5.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_003961103.3	3.0	0.0	0.0	1.0	0.25	inf	-1.0
rna-XM_011608329.2	1.0	0.0	1.0	2.0	1.0	inf	-0.6666666666666667
rna-XM_011608385.2	1.0	0.0	1.0	2.0	1.0	inf	-0.6666666666666667
rna-XM_011608183.2	3.0	5.0	1.0	1.0	1.0	0.6	0.125
rna-XM_029837010.1	3.0	5.0	1.0	1.0	1.0	0.6	0.125
rna-XM_029837012.1	3.0	5.0	1.0	1.0	1.0	0.6	0.125
rna-XM_029836983.1	8.0	10.0	0.0	1.0	1.0	inf	-0.4444444444444444
rna-XM_003961101.3	8.0	10.0	0.0	1.0	1.0	inf	-0.4444444444444444
rna-XM_003961100.2	10.0	9.0	0.0	1.0	1.0	inf	-0.5263157894736842
rna-XM_003961067.3	4.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029843832.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029846588.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029846582.1	4.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003961066.3	8.0	6.0	3.0	1.0	1.0	0.4444444444444444	0.1785714285714286
rna-XM_003961098.3	2.0	5.0	3.0	0.0	0.16666666666666669	0.0	0.7142857142857143
rna-XM_003961097.3	1.0	2.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_029834367.1	1.0	2.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_029834270.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029834289.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029834302.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029834274.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029834294.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029834308.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011607473.2	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961063.3	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961061.3	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961065.3	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961062.3	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029834325.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961064.3	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029849666.1	4.0	4.0	1.0	1.0	1.0	1.0	0.0
rna-XM_003961096.3	4.0	4.0	1.0	1.0	1.0	1.0	0.0
rna-XM_029849683.1	4.0	4.0	1.0	1.0	1.0	1.0	0.0
rna-XM_011607331.2	0.0	5.0	1.0	0.0	0.16666666666666669	0.0	1.0
rna-XM_029848723.1	0.0	5.0	1.0	0.0	0.16666666666666669	0.0	1.0
rna-XM_029843458.1	11.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029843436.1	2.0	5.0	1.0	0.0	0.37500000000000006	0.0	0.7142857142857143
rna-XM_029843440.1	4.0	3.0	3.0	1.0	1.0	0.4444444444444444	0.1785714285714286
rna-XM_029843444.1	4.0	3.0	3.0	1.0	1.0	0.4444444444444444	0.1785714285714286
rna-XM_029843448.1	3.0	3.0	3.0	0.0	0.4642857142857142	0.0	0.5
rna-XM_029843763.1	2.0	8.0	3.0	0.0	0.03496503496503497	0.0	0.8
rna-XM_011607216.2	2.0	8.0	3.0	0.0	0.03496503496503497	0.0	0.8
rna-XM_029836860.1	56.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029836855.1	56.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029836870.1	56.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029836895.1	13.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029836899.1	13.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029836886.1	10.0	5.0	1.0	0.0	1.0	0.0	0.33333333333333337
rna-XM_029836880.1	10.0	5.0	1.0	0.0	1.0	0.0	0.33333333333333337
rna-XM_029836909.1	13.0	20.0	1.0	0.0	0.4117647058823529	0.0	0.6060606060606061
rna-XM_011607023.2	13.0	20.0	1.0	0.0	0.4117647058823529	0.0	0.6060606060606061
rna-XM_029836911.1	13.0	20.0	1.0	0.0	0.4117647058823529	0.0	0.6060606060606061
rna-XM_011606948.2	54.0	49.0	6.0	5.0	1.0	0.9183673469387755	0.02118270079435125
rna-XM_029836906.1	54.0	49.0	6.0	5.0	1.0	0.9183673469387755	0.02118270079435125
rna-XM_029836931.1	4.0	3.0	2.0	1.0	1.0	0.6666666666666666	0.09523809523809523
rna-XM_011606880.2	3.0	3.0	1.0	0.0	1.0	0.0	0.5
rna-XM_003961058.3	0.0	5.0	1.0	0.0	0.16666666666666669	0.0	1.0
rna-XM_003961057.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029841985.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029840993.1	25.0	23.0	1.0	0.0	1.0	0.0	0.47916666666666663
rna-XM_029841001.1	25.0	23.0	1.0	0.0	1.0	0.0	0.47916666666666663
rna-XM_029840998.1	25.0	23.0	1.0	0.0	1.0	0.0	0.47916666666666663
rna-XM_029841007.1	25.0	22.0	1.0	0.0	1.0	0.0	0.46808510638297873
rna-XM_029841004.1	25.0	22.0	1.0	0.0	1.0	0.0	0.46808510638297873
rna-XM_011606527.2	5.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003961056.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011606214.2	7.0	29.0	1.0	0.0	0.21621621621621623	0.0	0.8055555555555556
rna-XM_003961055.3	7.0	29.0	1.0	0.0	0.21621621621621623	0.0	0.8055555555555556
rna-XM_029833073.1	6.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_011606286.2	6.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029833075.1	11.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_003961088.3	11.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_029833074.1	0.0	6.0	0.0	1.0	1.0	nan	0.0
rna-XM_011605931.2	3.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011605990.2	3.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029842358.1	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029842351.1	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029841622.1	6.0	15.0	1.0	2.0	1.0	0.8	0.047619047619047616
rna-XM_029841631.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029844280.1	3.0	11.0	0.0	2.0	1.0	inf	-0.21428571428571427
rna-XM_003961085.3	3.0	11.0	0.0	2.0	1.0	inf	-0.21428571428571427
rna-XM_029844294.1	3.0	9.0	0.0	2.0	1.0	inf	-0.25
rna-XM_029842563.1	7.0	6.0	3.0	1.0	0.6029411764705882	0.3888888888888889	0.21153846153846156
rna-XM_029842579.1	7.0	6.0	3.0	1.0	0.6029411764705882	0.3888888888888889	0.21153846153846156
rna-XM_029842588.1	8.0	5.0	3.0	1.0	1.0	0.5333333333333333	0.13461538461538458
rna-XM_029842583.1	8.0	5.0	3.0	1.0	1.0	0.5333333333333333	0.13461538461538458
rna-XM_029842571.1	7.0	6.0	3.0	1.0	0.6029411764705882	0.3888888888888889	0.21153846153846156
rna-XM_029842594.1	7.0	5.0	3.0	1.0	1.0	0.4666666666666667	0.16666666666666663
rna-XM_029842597.1	7.0	5.0	3.0	1.0	1.0	0.4666666666666667	0.16666666666666663
rna-XM_029842600.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029839877.1	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003961137.2	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003961202.3	1.0	6.0	0.0	1.0	1.0	inf	-0.14285714285714285
rna-XM_029839885.1	1.0	6.0	0.0	1.0	1.0	inf	-0.14285714285714285
rna-XM_029839892.1	1.0	6.0	0.0	1.0	1.0	inf	-0.14285714285714285
rna-XM_029839888.1	1.0	5.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_029839896.1	8.0	9.0	0.0	1.0	1.0	inf	-0.47058823529411764
rna-XM_029847839.1	10.0	8.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_029847838.1	10.0	8.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_029847822.1	10.0	8.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_029847845.1	9.0	8.0	1.0	0.0	1.0	0.0	0.47058823529411764
rna-XM_011614362.2	8.0	8.0	1.0	0.0	1.0	0.0	0.5
rna-XM_029847848.1	7.0	8.0	1.0	0.0	1.0	0.0	0.5333333333333333
rna-XM_029847824.1	10.0	8.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_029847830.1	10.0	8.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_029847825.1	10.0	8.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_029839641.1	16.0	30.0	1.0	1.0	1.0	0.5333333333333333	0.15217391304347827
rna-XM_029839643.1	16.0	30.0	1.0	1.0	1.0	0.5333333333333333	0.15217391304347827
rna-XM_003961204.3	6.0	5.0	0.0	2.0	0.4615384615384615	inf	-0.5454545454545454
rna-XM_029839662.1	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011614743.2	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961205.3	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029850024.1	3.0	9.0	1.0	0.0	0.30769230769230765	0.0	0.75
rna-XM_029850019.1	3.0	9.0	1.0	0.0	0.30769230769230765	0.0	0.75
rna-XM_029850033.1	3.0	7.0	1.0	0.0	0.3636363636363637	0.0	0.7
rna-XM_029850030.1	3.0	9.0	1.0	0.0	0.30769230769230765	0.0	0.75
rna-XM_011602416.2	3.0	9.0	1.0	0.0	0.30769230769230765	0.0	0.75
rna-XM_029850035.1	3.0	6.0	1.0	0.0	0.4	0.0	0.6666666666666667
rna-XM_003961140.3	2.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029825365.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029851425.1	7.0	10.0	2.0	1.0	0.5657894736842105	0.35	0.2549019607843137
rna-XM_029851377.1	9.0	12.0	2.0	1.0	0.5760869565217392	0.375	0.23809523809523808
rna-XM_029851472.1	6.0	10.0	2.0	1.0	0.545923632610939	0.3	0.29166666666666663
rna-XM_011618365.2	5.0	5.0	1.0	2.0	1.0	2.0	-0.16666666666666669
rna-XM_003977230.3	5.0	6.0	1.0	2.0	1.0	1.6666666666666667	-0.12121212121212122
rna-XM_029851634.1	3.0	2.0	0.0	1.0	1.0	inf	-0.6
rna-XM_029825290.1	2.0	1.0	0.0	1.0	1.0	inf	-0.6666666666666666
rna-XM_029825255.1	3.0	2.0	0.0	1.0	1.0	inf	-0.6
rna-XM_011618367.2	5.0	11.0	1.0	0.0	0.3529411764705882	0.0	0.6875
rna-XM_029825540.1	4.0	11.0	1.0	0.0	0.3125	0.0	0.7333333333333334
rna-XM_029849430.1	10.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029849416.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029849418.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029849414.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029849424.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029849399.1	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029849396.1	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003961141.2	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029849406.1	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003961208.3	4.0	5.0	0.0	2.0	0.49090909090909096	inf	-0.4444444444444444
rna-XM_003961142.3	0.0	1.0	1.0	0.0	1.0	0.0	1.0
rna-XM_003961209.3	5.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011615267.2	15.0	12.0	4.5	0.5	0.13891625615763548	0.0	0.34444444444444444
rna-XM_011615369.2	15.0	12.0	4.5	0.5	0.13891625615763548	0.0	0.34444444444444444
rna-XM_011615322.2	15.0	12.0	4.5	0.5	0.13891625615763548	0.0	0.34444444444444444
rna-XM_011615496.2	0.0	4.0	3.0	0.0	0.028571428571428567	0.0	1.0
rna-XM_011615451.2	0.0	4.0	3.0	0.0	0.028571428571428567	0.0	1.0
rna-XM_029839396.1	9.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029839404.1	8.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029839401.1	8.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029839415.1	7.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029839408.1	7.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_029839427.1	7.0	2.0	1.0	0.0	1.0	0.0	0.2222222222222222
rna-XM_011615558.2	4.0	5.0	2.0	0.0	0.4545454545454546	0.0	0.5555555555555556
rna-XM_029839372.1	4.0	5.0	2.0	0.0	0.4545454545454546	0.0	0.5555555555555556
rna-XM_011615646.2	3.0	5.0	2.0	0.0	0.4444444444444445	0.0	0.625
rna-XM_003961143.3	3.0	5.0	2.0	0.0	0.4444444444444445	0.0	0.625
rna-XM_011615707.2	4.0	5.0	2.0	0.0	0.4545454545454546	0.0	0.5555555555555556
rna-XM_003961144.3	3.0	5.0	2.0	0.0	0.4444444444444445	0.0	0.625
rna-XM_003961145.3	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_003961146.2	1.0	2.0	1.0	0.0	1.0	0.0	0.6666666666666667
rna-XM_029833140.1	6.0	9.0	1.0	3.0	1.0	2.0	-0.15000000000000002
rna-XM_003961213.3	7.0	9.0	1.0	3.0	0.6185758513931889	2.3333333333333335	-0.1875
rna-XM_029833130.1	7.0	9.0	1.0	3.0	0.6185758513931889	2.3333333333333335	-0.1875
rna-XM_029846503.1	14.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_029846495.1	14.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_011616184.2	5.0	8.0	0.0	2.0	0.5238095238095237	inf	-0.38461538461538464
rna-XM_029839694.1	9.0	9.0	0.0	2.0	0.4789473684210527	inf	-0.5
rna-XM_003961147.3	0.0	2.0	1.0	1.0	1.0	0.0	0.5
rna-XM_011616371.2	4.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003961148.3	4.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_011616467.2	4.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_011616414.2	4.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_011616249.2	5.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_011616598.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011616673.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029840467.1	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011616757.2	6.0	7.0	0.0	1.0	1.0	inf	-0.46153846153846156
rna-XM_011616954.2	0.0	3.0	0.0	2.0	1.0	nan	0.0
rna-XM_003961149.3	0.0	3.0	0.0	2.0	1.0	nan	0.0
rna-XM_003961218.3	3.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003961150.3	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011617152.2	2.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029835707.1	4.0	1.0	1.0	0.0	1.0	0.0	0.19999999999999996
rna-XM_003961151.3	2.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029844150.1	3.0	3.0	0.0	2.0	0.4642857142857143	inf	-0.5
rna-XM_011617349.2	1.0	8.0	0.0	1.0	1.0	inf	-0.1111111111111111
rna-XM_029845913.1	1.0	8.0	0.0	1.0	1.0	inf	-0.1111111111111111
rna-XM_029845910.1	1.0	8.0	0.0	1.0	1.0	inf	-0.1111111111111111
rna-XM_003961221.3	4.0	2.0	1.0	3.0	0.5238095238095238	6.0	-0.41666666666666663
rna-XM_029851119.1	4.0	1.0	1.0	2.0	0.4642857142857142	8.0	-0.46666666666666673
rna-XM_003961222.2	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011617424.2	2.0	3.0	1.0	0.0	1.0	0.0	0.6
rna-XM_011617498.2	1.0	4.0	1.0	1.0	1.0	0.25	0.3
rna-XM_003961153.2	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029839841.1	3.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003961224.3	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_003961154.3	15.0	5.0	1.0	1.0	0.48051948051948057	3.0	-0.25
rna-XM_029844157.1	5.0	6.0	2.0	0.0	0.4615384615384615	0.0	0.5454545454545454
rna-XM_011617901.2	13.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029840637.1	13.0	6.0	1.0	0.0	1.0	0.0	0.3157894736842105
rna-XM_003961227.2	12.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_003961228.2	1.0	3.0	0.0	1.0	1.0	inf	-0.25
rna-XM_011618021.2	4.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029845624.1	4.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003961156.2	1.0	11.0	2.0	0.0	0.03296703296703297	0.0	0.9166666666666666
rna-XM_003961229.3	7.0	1.0	0.0	1.0	0.2222222222222222	inf	-0.875
rna-XM_003961157.2	3.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_003961230.3	2.0	1.0	0.0	1.0	1.0	inf	-0.6666666666666666
rna-XM_029844632.1	2.0	1.0	0.0	1.0	1.0	inf	-0.6666666666666666
rna-XM_029844626.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961231.3	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029847852.1	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029847856.1	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029847859.1	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003961158.3	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011618487.2	1.0	3.0	0.0	1.0	1.0	inf	-0.25
rna-XM_003961161.3	1.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_003961160.3	4.0	1.0	1.0	1.0	1.0	4.0	-0.30000000000000004
rna-XM_029837569.1	4.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_029837573.1	4.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_029837575.1	4.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_011614011.2	1.0	3.0	1.0	0.0	0.4000000000000001	0.0	0.75
rna-NM_001078577.1	1.0	3.0	1.0	0.0	0.4000000000000001	0.0	0.75
rna-XM_003961162.3	4.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003961163.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029826403.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003961164.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011618975.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011618857.2	6.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847548.1	1.0	4.0	1.0	2.0	1.0	0.5	0.1333333333333333
