Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,sex,Library Name,dev_stage,BioSampleModel,Tissue,Isolate,geo_loc_name_country,geo_loc_name_country_continent,Breed,Strain,Ecotype,AGE,Cultivar,Specimen_voucher,geo_loc_name,lat_lon,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Collection_date,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,collected_by,geographic_location_(country_and/or_sea),tissue_type,geographic_location_(region_and_locality),Field_ID,run (run),common,sequencing_date (run),common_name,Sample_Name,health_state,date_received,FAMILY,material,Order,Project,provider_id,provider,Submission_description,Submission_identifier,Submission_title,tissue_storage,instrument_model (run),Sample_Type,Library,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,actual_read_length (run),Biomaterial_provider,External_Id,Id_Number,Submitter_Id,total_bases (run),environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Investigation_type,project_name,Sequencing_method,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,biotic_relationship,estimated_size,extrachrom_elements,breeding_history,store_cond,birth_location,Genotype,Isolation_source,Treatment,ArrayExpress-SPECIES,Label,Subject_ID,subsrc_note,Alias,AssemblyName,Description,ENA_CHECKLIST,Host,host_taxid,num_replicons,pathogenicity,ploidy,propagation,ref_biomaterial,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level
SRR2085974,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080118,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,1000,2242055000,1484426610,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43486,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139852,American bullfrog,2014-02-24T18:43:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085975,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080117,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,1000,2427115000,1615181339,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43487,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139672,American bullfrog,2014-02-19T22:21:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085976,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080118,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,6792616500,4212609382,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43486,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139746,American bullfrog,2014-02-20T18:14:41Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085977,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080122,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5794376700,3620226528,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43483,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139746,American bullfrog,2014-02-20T18:14:41Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085978,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080123,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5578019100,3507695275,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43488,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139748,American bullfrog,2014-02-20T18:22:19Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085979,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080115,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,6608093700,4133791287,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43484,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139746,American bullfrog,2014-02-20T18:14:41Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085981,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080123,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5743351200,3580709658,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43488,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139747,American bullfrog,2014-02-20T18:14:43Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085982,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080120,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,2977575600,1870627977,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43485,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139748,American bullfrog,2014-02-20T18:22:19Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085983,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080120,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,1000,1254728000,831637212,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43485,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139852,American bullfrog,2014-02-24T18:43:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085984,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080119,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,250,58384468000,20602666007,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,T00588,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,142460,American bullfrog,2014-05-30T18:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085985,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080123,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5742412500,3579606107,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43488,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139746,American bullfrog,2014-02-20T18:14:41Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085986,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080114,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5614233000,3517978895,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43481,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139748,American bullfrog,2014-02-20T18:22:19Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2131880,WGS,PRJNA291277,SAMN03940967,UNIVERSIDADE DE SÃO PAULO,public,SRX1122385,Illumina HiSeq 2000,PAIRED,unspecified,GENOMIC,Pristimantis fenestratus,ILLUMINA,2015-09-20T00:00:00Z,PHV-1782,SRP061702,202,952354250,468778794,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not determined,NEBNext® DNA Library Prep Master Mix (NEb #E6040S),Adult,Model organism or animal,Muscle,,Brazil,South America,Frog,,,,,,"Brazil: State of Maranhao\, Carolina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETOH 100% at -20 degrees C,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2131900,WGS,PRJNA291277,SAMN03940968,UNIVERSIDADE DE SÃO PAULO,public,SRX1421605,Illumina HiSeq 2000,PAIRED,unspecified,GENOMIC,Melanophryniscus simplex,ILLUMINA,2015-09-20T00:00:00Z,TG-1703,SRP061702,202,1607652956,792195222,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not determined,NEBNext® DNA Library Prep Master Mix (NEb #E6040S),Adult,Model organism or animal,Muscle,,Brazil,South America,Frog,,,,,,"Brazil: State of Rio Grande do Sul\, Mpio. Sao Francisco de Paula\, Aratinga",29.320845 S 50.20425 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tissue sample\, entire left leg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETOH 100% at -20 degrees C,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2131910,WGS,PRJNA291277,SAMN03940969,UNIVERSIDADE DE SÃO PAULO,public,SRX1421607,Illumina HiSeq 2000,PAIRED,unspecified,GENOMIC,Hyloxalus yasuni,ILLUMINA,2015-09-20T00:00:00Z,TG-1835,SRP061702,202,1392743944,684093446,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",not determined,NEBNext® DNA Library Prep Master Mix (NEb #E6040S),Juvenile,Model organism or animal,Muscle,,Colombia,South America,Frog,,,,,,"Colombia: Depto. Caqueta\, Mpio. Florencia\, Corregimiento El Cara_o\, Vda. Villaraz\, km 20 Florencia-Suaza\, 843 m",1.716834 N 75.666694 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETOH 100% at -20 degrees C,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2132055,WGS,PRJNA291277,SAMN03940970,UNIVERSIDADE DE SÃO PAULO,public,SRX1421608,Illumina HiSeq 2000,PAIRED,unspecified,GENOMIC,Rhinella sp. C DJ-2015,ILLUMINA,2015-09-20T00:00:00Z,TG-2115,SRP061702,202,1994641728,978784775,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,NEBNext® DNA Library Prep Master Mix (NEb #E6040S),Adult,Model organism or animal,Muscle,,Colombia,South America,Frog,,,,,,"Colombia: Depto. Tolima\, Mpio. Murillo\, km 22 carretera Murillo-Manizales",4.9 N 75.25 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETOH 100% at -20 degrees C,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2132056,WGS,PRJNA291277,SAMN03940971,UNIVERSIDADE DE SÃO PAULO,public,SRX1421633,Illumina HiSeq 2000,PAIRED,unspecified,GENOMIC,Hylodes meridionalis,ILLUMINA,2015-09-20T00:00:00Z,TG-2261,SRP061702,202,1738973358,851224805,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,NEBNext® DNA Library Prep Master Mix (NEb #E6040S),Adult,Model organism or animal,Muscle,,Brazil,South America,Frog,,,,,,"Brazil: State of Rio Grande do Sul\, Mpio. Sao Francisco de Paulo\, Arroio Humaito\, Rodovia RS 486 (Rota do Sol)",29.37 S 50.181389 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETOH 100% at -20 degrees C,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085987,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080123,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5537862300,3494407650,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43488,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139749,American bullfrog,2014-02-20T18:22:23Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085988,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080120,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,1000,1372956000,911247815,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43485,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139672,American bullfrog,2014-02-19T22:21:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085989,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080115,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,6422158800,4055425958,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43484,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139748,American bullfrog,2014-02-20T18:22:19Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085990,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080121,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,200,9883490200,6524379001,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A34932,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,140078,American bullfrog,2014-03-03T22:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085991,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080117,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5114193000,3224356864,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43487,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139749,American bullfrog,2014-02-20T18:22:23Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085992,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080122,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,1000,2377737000,1591549279,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43483,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139672,American bullfrog,2014-02-19T22:21:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085993,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080120,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,3105220500,1932349315,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43485,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139747,American bullfrog,2014-02-20T18:14:43Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085994,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080122,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5598394500,3541021093,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43483,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139749,American bullfrog,2014-02-20T18:22:23Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085995,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080122,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5635263300,3552065186,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43483,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139748,American bullfrog,2014-02-20T18:22:19Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085997,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080115,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,6371260800,4037813962,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43484,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139749,American bullfrog,2014-02-20T18:22:23Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085998,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080119,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,250,58746888250,20743072241,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,T00588,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,142459,American bullfrog,2014-05-30T18:29:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2085999,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080117,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5142248700,3231011647,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43487,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139748,American bullfrog,2014-02-20T18:22:19Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086000,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080114,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5577826800,3508452115,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43481,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139749,American bullfrog,2014-02-20T18:22:23Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086001,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080122,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5802510000,3627021706,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43483,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139747,American bullfrog,2014-02-20T18:14:43Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086002,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080112,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,200,7085739000,4681994268,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A34934,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,140078,American bullfrog,2014-03-03T22:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086003,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080121,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,200,8173649200,5203371890,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A34932,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139351,American bullfrog,2014-02-05T20:40:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086004,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080116,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,250,61511327500,21745574947,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,T00589,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,142462,American bullfrog,2014-05-30T18:30:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086005,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080110,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,7166704800,4497474985,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43482,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139749,American bullfrog,2014-02-20T18:22:23Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086006,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080114,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,5803540500,3602006643,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43481,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139746,American bullfrog,2014-02-20T18:14:41Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086007,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080120,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,300,3092387400,1923380548,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A43485,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,139746,American bullfrog,2014-02-20T18:14:41Z,,,,,,,,,,,,,,,Illumina HiSeq 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2086008,WGS,PRJNA285814,SAMN03760860,BCCAGSC,public,SRX1080113,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Lithobates catesbeianus,ILLUMINA,2017-01-14T00:00:00Z,brunoMaleBullFrogLiver,SRP060288,200,9455743400,6235955549,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,A34935,adult,Model organism or animal,liver,Bruno,,,,,,,,,,,,,,,,,,,,,140078,American bullfrog,2014-03-03T22:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
