Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,sex,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,sub_species,Isolate,BioSampleModel,strain,body_site,Label,pathovar,sample_name,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Age,common_name,BIOMATERIAL_PROVIDER,Cultivar,BREED,lat_lon,tissue,collected_by,Host,tissue_type,Isolation_source,geographic_location_(region_and_locality),Host_disease,geographic_location_(country_and/or_sea),project_name,Individual,passage_history,sample_type,host_description,host_disease_stage,host_tissue_sampled,host_health_state,host_scientific_name,COUNTRY,source_material_ID,actual_read_length (run),center_name (exp),env_biome,env_feature,env_material,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),Investigation_type,isol_growth_condt,num_replicons,Run (run),sequencing_method,total_bases (run),ref_biomaterial,host-associated_environmental_package,serovar,dev_stage,env_broad_scale,env_local_scale,env_medium,estimated_size,human_gut_environmental_package,locus_tag_prefix,Genotype,Ecotype,ENA_duplicate,store_cond,AssemblyName,attribute_package,biotic_relationship,dangling_references (run),health_disease_stat,host_species,IFSAC+_Category,isolate_name_alias,lab_host,nat-host,ontological_term,pathogenicity,pathotype,ploidy,propagation,provider,samp_collect_device,samp_mat_process,sample_accession (run),sample_same_as,serotype,Source_code,source_type,specific_host,specimen_category,specimen_voucher,trophic_level,uFORGE_Sample_ID,Warwick_ST
SRR867105,WGA,98,3293195822,PRJNA192205,SAMN02143031,2213390863,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286214,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_2kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867107,WGA,98,5171095146,PRJNA192205,SAMN02143031,3411020776,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286214,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_2kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867108,WGA,98,5171792318,PRJNA192205,SAMN02143031,3410489358,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286214,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_2kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867110,WGS,100,4460153700,PRJNA192205,SAMN02143031,3165790777,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286215,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_5kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867112,WGS,98,7513065434,PRJNA192205,SAMN02143031,5255692563,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286215,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_5kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867113,WGS,98,7735500640,PRJNA192205,SAMN02143031,5419093184,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286215,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_5kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867114,WGS,98,3587447094,PRJNA192205,SAMN02143031,2364390302,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286215,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_5kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867115,WGS,98,3595488288,PRJNA192205,SAMN02143031,2374946429,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286215,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_5kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867116,WGS,98,4862850160,PRJNA192205,SAMN02143031,3235813601,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286215,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_5kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867117,WGS,98,4869349422,PRJNA192205,SAMN02143031,3239555685,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286215,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_5kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867118,WGS,98,3270192282,PRJNA192205,SAMN02143031,2328134850,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286216,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_20kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR867119,WGS,98,16135956564,PRJNA192205,SAMN02143031,10679444970,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX286216,Illumina Genome Analyzer II,Hooded_crow_S_Up_H32_20kb,PAIRED,RANDOM PCR,GENOMIC,Corvus cornix cornix,ILLUMINA,2014-05-30T00:00:00Z,S_Up_H32,SRP022901,male,2010,Sweden,Europe,Sweden: Uppsala,cornix,S_Up_H32,,,,,,,,,,,,,,,,,,,,,,,,,,,blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3143607,WGS,200,313232800,PRJNA295914,SAMN04273110,206344538,SWANSEA UNIVERSITY,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1559732,Illumina HiSeq 2500," Escherichia coli_ST-131_F283_1",PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2016-02-10T00:00:00Z,Escherichia coli_ST-131_F283,SRP068897,,2012,USA,North America,USA,,,Pathogen.env,F283,,,,,,,,,,,,,,,,,,,,,42.3 N 71.8 W,,Alan McNally,Corvus brachyrhynchos,,not applicable,,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST-131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3143608,WGS,200,384574000,PRJNA295914,SAMN04273111,248318195,SWANSEA UNIVERSITY,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1559733,Illumina HiSeq 2500," Escherichia coli_ST-131_HP47_1",PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2016-02-10T00:00:00Z,Escherichia coli_ST-131_HP47,SRP068897,,2010,Czech Republic,Europe,Czech Republic,,,Pathogen.env,HP47,,,,,,,,,,,,,,,,,,,,,49.323 N 16.2859 E,,Alan McNally,Corvus frugilegus,,not applicable,,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST-131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3143609,WGS,200,496348400,PRJNA295914,SAMN04273112,312417751,SWANSEA UNIVERSITY,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1559734,Illumina HiSeq 2500," Escherichia coli_ST-131_HS115_1",PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2016-02-10T00:00:00Z,Escherichia coli_ST-131_HS115,SRP068897,,2010,Serbia,Europe,Serbia,,,Pathogen.env,HS115,,,,,,,,,,,,,,,,,,,,,44.48 N 20.28 E,,Alan McNally,Corvus frugilegus,,not applicable,,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST-131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944630,WGS,98,11920855632,PRJNA212869,SAMN02297499,7126566613,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329027,Illumina HiSeq 2000,G10cloDABDLAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,49,BGI,,,,,,,,,,,,FCD0CEHABXX,,11920855632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944631,WGS,98,5769544690,PRJNA212869,SAMN02297499,3054080324,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329028,Illumina HiSeq 2000,G10cloDABDUAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,49,BGI,,,,,,,,,,,,FCB01AKABXX,,5769544690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944632,WGS,98,12342456434,PRJNA212869,SAMN02297499,7432889227,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329029,Illumina HiSeq 2000,G10cloDABDWAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,49,BGI,,,,,,,,,,,,FCB05B8ABXX,,12342456434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944633,WGS,200,21172230800,PRJNA212869,SAMN02297499,13065013157,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329030,Illumina HiSeq 2000,G10cloDALDBAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,100,BGI,,,,,,,,,,,,FCB05KEABXX,,21172230800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944634,WGS,200,19604615600,PRJNA212869,SAMN02297499,12029380045,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329031,Illumina HiSeq 2000,G10cloDALDBABPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,100,BGI,,,,,,,,,,,,FCB05KEABXX,,19604615600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944635,WGS,200,18685869600,PRJNA212869,SAMN02297499,11748207606,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329032,Illumina HiSeq 2000,G10cloDALDIAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,100,BGI,,,,,,,,,,,,FCB05KEABXX,,18685869600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944636,WGS,98,10075884896,PRJNA212869,SAMN02297499,5826488137,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329033,Illumina HiSeq 2000,G10cloDALDLAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,49,BGI,,,,,,,,,,,,FC81PAFABXX,,10075884896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944637,WGS,200,14421447200,PRJNA212869,SAMN02297499,9115314619,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329034,Illumina HiSeq 2000,G10cloDALDMAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,100,BGI,,,,,,,,,,,,FCB05KEABXX,,14421447200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944638,WGS,98,8536747660,PRJNA212869,SAMN02297499,4891272155,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329035,Illumina HiSeq 2000,G10cloDALDTAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,49,BGI,,,,,,,,,,,,FC81MK9ABXX,,8536747660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR944639,WGS,98,10084308878,PRJNA212869,SAMN02297499,5975862215,BGI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX329036,Illumina HiSeq 2000,G10cloDALDWAAPE,PAIRED,PCR,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2015-07-22T00:00:00Z,BGI_N302,SRP028317,female,,,,,,BGI_N302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,49,BGI,,,,,,,,,,,,FCB05W1ABXX,,10084308878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1815850,WGS,200,435765800,PRJNA203445,SAMN03359139,282468746,UCD-100K,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX888222,Illumina HiSeq 2500,BCW_3781,PAIRED,RANDOM,GENOMIC,Campylobacter jejuni,ILLUMINA,2016-02-24T00:00:00Z,BCW_3781,SRP022914,,not collected,uncalculated,uncalculated,missing,,,"Microbe\, viral or environmental",BCW_3781,,,,,,,,,,,,,,,,,,Andrea Townsend/Alli Weis,,,,,,Corvus brachyrhynchos,,feces,,,,,,,cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1815852,WGS,200,374390600,PRJNA203445,SAMN03359141,236714296,UCD-100K,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX888224,Illumina HiSeq 2500,BCW_3784,PAIRED,RANDOM,GENOMIC,Campylobacter jejuni,ILLUMINA,2016-02-24T00:00:00Z,BCW_3784,SRP022914,,not collected,uncalculated,uncalculated,missing,,,"Microbe\, viral or environmental",BCW_3784,,,,,,,,,,,,,,,,,,Andrea Townsend/Alli Weis,,,,,,Corvus brachyrhynchos,,feces,,,,,,,cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR845320,WGS,200,2697638200,PRJEB9057,SAMEA3334435,1908374607,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX926231,Illumina HiSeq 2000,DNA_340,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334435,ERP010115,,,,,,orientalis,,,,,,,DNA_340,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334435,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T13:23:37Z,public,DNA_340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR845321,WGS,200,2602926600,PRJEB9057,SAMEA3334642,1754099636,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX926232,Illumina HiSeq 2000,DNA_341,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334642,ERP010115,,,,,,orientalis,,,,,,,DNA_341,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334642,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:09:15Z,public,DNA_341,,Corvus corone orientalis X Corvus cornix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR849861,WGS,200,5972340400,PRJEB9057,SAMEA3334643,4042957405,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930772,Illumina HiSeq 2000,DNA_342,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334643,ERP010115,,,,,,orientalis,,,,,,,DNA_342,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334643,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:16:43Z,public,DNA_342,,Corvus corone orientalis X Corvus cornix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR849862,WGS,200,2975910800,PRJEB9057,SAMEA3334441,2103460491,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930773,Illumina HiSeq 2000,DNA_343,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334441,ERP010115,,,,,,,,,,,,,DNA_343,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334441,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:28:52Z,public,DNA_343,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR849863,WGS,200,3149581400,PRJEB9057,SAMEA3334442,2214412879,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930774,Illumina HiSeq 2000,DNA_344,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334442,ERP010115,,,,,,,,,,,,,DNA_344,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334442,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:28:52Z,public,DNA_344,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR849864,WGS,200,3552244200,PRJEB9057,SAMEA3334594,2502480474,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930775,Illumina HiSeq 2000,DNA_345,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334594,ERP010115,,,,,,orientalis,,,,,,,DNA_345,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334594,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T13:23:07Z,public,DNA_345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR849865,WGS,200,1863311200,PRJEB9057,SAMEA3334644,1281890315,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930776,Illumina HiSeq 2000,DNA_346,PAIRED,RANDOM,GENOMIC,Corvus corone orientalis,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334644,ERP010115,,,,,,orientalis,,,,,,,DNA_346,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334644,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:16:43Z,public,DNA_346,,Corvus corone orientalis X Corvus cornix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR849866,WGS,200,3041540400,PRJEB9057,SAMEA3334625,2057190503,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930777,Illumina HiSeq 2000,DNA_347,PAIRED,RANDOM,GENOMIC,Corvus pectoralis,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334625,ERP010115,,,,,,,,,,,,,DNA_347,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334625,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:16:39Z,public,DNA_347,,collared crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR849867,WGS,200,3671347600,PRJEB9057,SAMEA3334443,2593929390,UPPSALA UNIVERSITET,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX930778,Illumina HiSeq 2000,DNA_348,PAIRED,RANDOM,GENOMIC,Corvus cornix,ILLUMINA,2016-08-10T00:00:00Z,SAMEA3334443,ERP010115,,,,,,,,,,,,,DNA_348,2016-08-09,2016-08-09,2018-11-16,2018-03-09,SAMEA3334443,UPPSALA UNIVERSITET,UPPSALA UNIVERSITET,2016-08-09T17:01:26Z,2018-03-09T00:37:21Z,public,DNA_348,,hooded crow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
