BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Collection_date	lat_lon	Strain	Breed	Cultivar	AssemblyName	use_species
PRJNA323589	SRR7208843	WGS	202	894804652	SAMN05930496	513314564	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117826	Illumina HiSeq 2500	ER-54	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-54	SRP092392	Model organism or animal	female	caudal fin	ER-54	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208846	WGS	202	1030755500	SAMN05930499	555891185	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117823	Illumina HiSeq 2500	ER-57	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-57	SRP092392	Model organism or animal	female	caudal fin	ER-57	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208849	WGS	202	680988460	SAMN05930705	444991675	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117820	Illumina HiSeq 2500	SH-209	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-209	SRP092392	Model organism or animal	female	caudal fin	SH-209	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208851	WGS	202	680302670	SAMN05930703	449587795	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117818	Illumina HiSeq 2500	SH-207	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-207	SRP092392	Model organism or animal	female	caudal fin	SH-207	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208852	WGS	202	811769320	SAMN05930702	490351563	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117817	Illumina HiSeq 2500	SH-206	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-206	SRP092392	Model organism or animal	female	caudal fin	SH-206	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208853	WGS	202	641178300	SAMN05930709	435421953	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117816	Illumina HiSeq 2500	SH-212	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-212	SRP092392	Model organism or animal	female	caudal fin	SH-212	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208854	WGS	202	1248236982	SAMN05930708	611448486	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117815	Illumina HiSeq 2500	SH-211	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-211	SRP092392	Model organism or animal	female	caudal fin	SH-211	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208855	WGS	202	927319380	SAMN05930707	521521089	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117814	Illumina HiSeq 2500	SH-210	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-210	SRP092392	Model organism or animal	female	caudal fin	SH-210	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208856	WGS	202	872082682	SAMN05930706	507711457	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117813	Illumina HiSeq 2500	SH-20	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-20	SRP092392	Model organism or animal	male	caudal fin	SH-20	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208857	WGS	202	891022	SAMN05930598	209598997	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117812	Illumina HiSeq 2500	KC-9	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-9	SRP092392	Model organism or animal	not collected	caudal fin	KC-9	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208859	WGS	202	675329430	SAMN05930700	445473724	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117810	Illumina HiSeq 2500	SH-204	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-204	SRP092392	Model organism or animal	female	caudal fin	SH-204	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208862	WGS	202	735029722	SAMN05930669	469471527	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117807	Illumina HiSeq 2500	NYC-32	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-32	SRP092392	Model organism or animal	male	caudal fin	NYC-32	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208863	WGS	202	951465248	SAMN05930592	541469405	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117806	Illumina HiSeq 2500	KC-54	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-54	SRP092392	Model organism or animal	female	caudal fin	KC-54	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208866	WGS	202	1242321008	SAMN05930560	621856928	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117803	Illumina HiSeq 2500	KC-20	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-20	SRP092392	Model organism or animal	male	caudal fin	KC-20	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208868	WGS	202	863846536	SAMN05930558	505445646	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117801	Illumina HiSeq 2500	KC-19	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-19	SRP092392	Model organism or animal	male	caudal fin	KC-19	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208871	WGS	202	1075356696	SAMN05930555	564713133	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117798	Illumina HiSeq 2500	KC-15	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-15	SRP092392	Model organism or animal	male	caudal fin	KC-15	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208872	WGS	202	819346744	SAMN05930554	499390532	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117797	Illumina HiSeq 2500	KC-14	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-14	SRP092392	Model organism or animal	male	caudal fin	KC-14	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208874	WGS	202	977027944	SAMN05930597	546039265	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117795	Illumina HiSeq 2500	KC-7	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-7	SRP092392	Model organism or animal	male	caudal fin	KC-7	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208876	WGS	202	1191849894	SAMN05930668	594930479	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117793	Illumina HiSeq 2500	NYC-31	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-31	SRP092392	Model organism or animal	male	caudal fin	NYC-31	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208877	WGS	202	575061680	SAMN05930658	419446597	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117792	Illumina HiSeq 2500	NYC-21	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-21	SRP092392	Model organism or animal	female	caudal fin	NYC-21	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208880	WGS	202	757763004	SAMN05930566	480661645	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117789	Illumina HiSeq 2500	KC-29	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-29	SRP092392	Model organism or animal	male	caudal fin	KC-29	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208881	WGS	202	1151719362	SAMN05930567	597422039	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117788	Illumina HiSeq 2500	KC-2	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-2	SRP092392	Model organism or animal	male	caudal fin	KC-2	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208883	WGS	202	970194890	SAMN05930569	540706995	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117786	Illumina HiSeq 2500	KC-32	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-32	SRP092392	Model organism or animal	female	caudal fin	KC-32	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208884	WGS	202	760214880	SAMN05930570	473534622	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117785	Illumina HiSeq 2500	KC-33	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-33	SRP092392	Model organism or animal	female	caudal fin	KC-33	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208886	WGS	202	1260845620	SAMN05930562	620368362	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117783	Illumina HiSeq 2500	KC-23	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-23	SRP092392	Model organism or animal	male	caudal fin	KC-23	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208889	WGS	202	361334166	SAMN05930727	353905843	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117780	Illumina HiSeq 2500	SH-36	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-36	SRP092392	Model organism or animal	female	caudal fin	SH-36	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208891	WGS	202	888752328	SAMN05930729	507838037	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117778	Illumina HiSeq 2500	SH-38	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-38	SRP092392	Model organism or animal	female	caudal fin	SH-38	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208893	WGS	202	90625684	SAMN05930723	271840749	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117776	Illumina HiSeq 2500	SH-32	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-32	SRP092392	Model organism or animal	female	caudal fin	SH-32	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208895	WGS	202	862147110	SAMN05930725	504043415	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117774	Illumina HiSeq 2500	SH-34	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-34	SRP092392	Model organism or animal	female	caudal fin	SH-34	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208897	WGS	202	406377338	SAMN05930656	370009655	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117772	Illumina HiSeq 2500	NYC-19	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-19	SRP092392	Model organism or animal	female	caudal fin	NYC-19	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208899	WGS	202	870777964	SAMN05930720	506226902	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117770	Illumina HiSeq 2500	SH-2	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-2	SRP092392	Model organism or animal	male	caudal fin	SH-2	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208900	WGS	202	597979994	SAMN05930579	429981787	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117769	Illumina HiSeq 2500	KC-41	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-41	SRP092392	Model organism or animal	female	caudal fin	KC-41	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208903	WGS	202	1003326324	SAMN05930580	552122229	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117766	Illumina HiSeq 2500	KC-42	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-42	SRP092392	Model organism or animal	female	caudal fin	KC-42	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208907	WGS	202	872056018	SAMN05930576	511470548	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117762	Illumina HiSeq 2500	KC-39	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-39	SRP092392	Model organism or animal	female	caudal fin	KC-39	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208908	WGS	202	1020333108	SAMN05930661	548837216	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117761	Illumina HiSeq 2500	NYC-24	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-24	SRP092392	Model organism or animal	male	caudal fin	NYC-24	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208910	WGS	202	372053902	SAMN05930573	359856958	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117759	Illumina HiSeq 2500	KC-36	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-36	SRP092392	Model organism or animal	female	caudal fin	KC-36	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208911	WGS	202	886400442	SAMN05930572	512348568	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117758	Illumina HiSeq 2500	KC-35	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-35	SRP092392	Model organism or animal	female	caudal fin	KC-35	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208913	WGS	202	1171604646	SAMN05930655	592578611	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117756	Illumina HiSeq 2500	NYC-18	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-18	SRP092392	Model organism or animal	male	caudal fin	NYC-18	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208915	WGS	202	577988660	SAMN05930664	417061177	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117754	Illumina HiSeq 2500	NYC-27	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-27	SRP092392	Model organism or animal	female	caudal fin	NYC-27	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208917	WGS	202	95532264	SAMN05930674	274900276	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117752	Illumina HiSeq 2500	NYC-42	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-42	SRP092392	Model organism or animal	female	caudal fin	NYC-42	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208919	WGS	202	417246352	SAMN05930590	372957987	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117750	Illumina HiSeq 2500	KC-51	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-51	SRP092392	Model organism or animal	female	caudal fin	KC-51	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208922	WGS	202	1053186994	SAMN05930589	568819543	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117747	Illumina HiSeq 2500	KC-50	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-50	SRP092392	Model organism or animal	female	caudal fin	KC-50	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208925	WGS	202	517273318	SAMN05930584	407072061	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117744	Illumina HiSeq 2500	KC-46	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-46	SRP092392	Model organism or animal	female	caudal fin	KC-46	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208928	WGS	202	1119325228	SAMN05930583	589581129	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117741	Illumina HiSeq 2500	KC-45	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-45	SRP092392	Model organism or animal	female	caudal fin	KC-45	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208932	WGS	202	877563548	SAMN05930454	513921653	UNIVERSITY OF CALIFORNIA, DAVIS	public	fasta,sra,bam	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117737	Illumina HiSeq 2500	ER-11	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-11	SRP092392	Model organism or animal	male	caudal fin	ER-11	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208933	WGS	202	803640234	SAMN05930666	484680985	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117736	Illumina HiSeq 2500	NYC-29	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-29	SRP092392	Model organism or animal	female	caudal fin	NYC-29	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208934	WGS	202	1325719738	SAMN05930461	650543047	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117735	Illumina HiSeq 2500	ER-18	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-18	SRP092392	Model organism or animal	male	caudal fin	ER-18	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208936	WGS	202	1008648216	SAMN05930459	552624610	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117733	Illumina HiSeq 2500	ER-16	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-16	SRP092392	Model organism or animal	male	caudal fin	ER-16	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208937	WGS	202	625061124	SAMN05930460	433773398	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117732	Illumina HiSeq 2500	ER-17	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-17	SRP092392	Model organism or animal	male	caudal fin	ER-17	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
