BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	geo_loc_name_country	geo_loc_name_country_continent	Sample_Name	Strain	Breed	Cultivar	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	geographic_location_(country_and/or_sea)	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id	Alias	Description	ENA_CHECKLIST	isolation-source	Individual	use_species
PRJEB10680	ERR1016740	WGS	202	5827911090	SAMEA3539947	4049439611	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095807	Illumina HiSeq 2000	T13_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539947	ERP011965	NA	female	NA	NA	NA	NA	NA	NA	NA	ERS847096	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:02Z	public	ERS847096	T13	NA	NA	T13	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016741	WGS	202	4381747842	SAMEA3539948	3040717450	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095808	Illumina HiSeq 2000	T14_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539948	ERP011965	NA	female	NA	NA	NA	NA	NA	NA	NA	ERS847097	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:02Z	public	ERS847097	T14	NA	NA	T14	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016742	WGS	202	5356383904	SAMEA3539949	3714905066	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095809	Illumina HiSeq 2000	T15_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539949	ERP011965	NA	female	NA	NA	NA	NA	NA	NA	NA	ERS847098	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847098	T15	NA	NA	T15	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016744	WGS	202	6864580948	SAMEA3539951	4720251518	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095811	Illumina HiSeq 2000	T2_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539951	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847100	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847100	T2	NA	NA	T2	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016745	WGS	202	3721636082	SAMEA3539951	2588307320	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095812	Illumina HiSeq 2000	T2_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539951	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847100	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847100	T2	NA	NA	T2	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016746	WGS	202	5128220460	SAMEA3539952	3537906876	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095813	Illumina HiSeq 2000	T3_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539952	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847101	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847101	T3	NA	NA	T3	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016747	WGS	202	2887956630	SAMEA3539953	2007615597	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095814	Illumina HiSeq 2000	T4_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539953	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847102	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847102	T4	NA	NA	T4	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016748	WGS	202	7596731362	SAMEA3539954	5227954956	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095815	Illumina HiSeq 2000	T5_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539954	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847103	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847103	T5	NA	NA	T5	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016749	WGS	202	4659532990	SAMEA3539955	3210760921	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095816	Illumina HiSeq 2000	T6_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539955	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847104	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847104	T6	NA	NA	T6	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016750	WGS	202	7320432328	SAMEA3539956	5026009392	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095817	Illumina HiSeq 2000	T7_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539956	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847105	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847105	T7	NA	NA	T7	Intro Taylor	ERC000011	NA	NA	1
PRJEB10680	ERR1016752	WGS	202	5125329436	SAMEA3539958	3572531381	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095819	Illumina HiSeq 2000	UL1_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539958	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847107	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847107	UL1	NA	NA	UL1	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016753	WGS	202	5755961720	SAMEA3539958	3920288872	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095820	Illumina HiSeq 2000	UL1_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539958	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847107	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847107	UL1	NA	NA	UL1	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016754	WGS	202	3906874728	SAMEA3539959	2715826535	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095821	Illumina HiSeq 2000	UL10_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	UL10	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-09	2018-11-16	2019-01-09	2015-09-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
PRJEB10680	ERR1016755	WGS	202	4222455288	SAMEA3539959	2874466688	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095822	Illumina HiSeq 2000	UL10_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	UL10	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-09	2018-11-16	2019-01-09	2015-09-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
PRJEB10680	ERR1016756	WGS	202	3775197594	SAMEA3539960	2632901245	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095823	Illumina HiSeq 2000	UL11_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539960	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847109	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	NA	MPI-TUEBINGEN	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847109	UL11	NA	NA	UL11	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016757	WGS	202	4038974850	SAMEA3539960	2755017542	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095824	Illumina HiSeq 2000	UL11_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539960	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847109	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	NA	MPI-TUEBINGEN	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847109	UL11	NA	NA	UL11	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016758	WGS	202	6663720834	SAMEA3539961	4557812629	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095825	Illumina HiSeq 2000	UL12_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	UL12	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-09	2018-11-16	2019-01-09	2015-09-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
PRJEB10680	ERR1016759	WGS	202	7270361376	SAMEA3539961	4851208961	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095826	Illumina HiSeq 2000	UL12_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	UL12	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-09	2018-11-16	2019-01-09	2015-09-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
PRJEB10680	ERR1016760	WGS	202	6374370176	SAMEA3539962	4369066324	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095827	Illumina HiSeq 2000	UL13_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539962	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847111	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	NA	MPI-TUEBINGEN	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847111	UL13	NA	NA	UL13	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016761	WGS	202	5321878870	SAMEA3539963	3632359224	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095828	Illumina HiSeq 2000	UL15_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539963	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847112	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	NA	MPI-TUEBINGEN	2019-01-09T17:03:13Z	2015-09-15T12:04:03Z	public	ERS847112	UL15	NA	NA	UL15	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016762	WGS	202	4186862080	SAMEA3539964	2879015980	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095829	Illumina HiSeq 2000	UL16_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539964	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847113	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	NA	MPI-TUEBINGEN	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847113	UL16	NA	NA	UL16	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016763	WGS	202	5818940876	SAMEA3539965	3945747602	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095830	Illumina HiSeq 2000	UL17_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539965	ERP011965	NA	female	NA	NA	NA	NA	NA	NA	NA	ERS847114	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847114	UL17	NA	NA	UL17	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016764	WGS	202	5365403608	SAMEA3539966	3721725395	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095831	Illumina HiSeq 2000	UL18_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539966	ERP011965	NA	female	NA	NA	NA	NA	NA	NA	NA	ERS847115	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847115	UL18	NA	NA	UL18	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016765	WGS	202	6459891118	SAMEA3539967	4491747813	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095832	Illumina HiSeq 2000	UL19_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539967	ERP011965	NA	female	NA	NA	NA	NA	NA	NA	NA	ERS847116	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847116	UL19	NA	NA	UL19	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016766	WGS	202	3101030876	SAMEA3539968	2131705553	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095833	Illumina HiSeq 2000	UL2_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539968	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847117	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847117	UL2	NA	NA	UL2	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016767	WGS	202	3391322450	SAMEA3539968	2283422926	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095834	Illumina HiSeq 2000	UL2_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539968	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847117	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847117	UL2	NA	NA	UL2	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016768	WGS	202	6805600382	SAMEA3539969	4638089721	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095835	Illumina HiSeq 2000	UL20_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539969	ERP011965	NA	female	NA	NA	NA	NA	NA	NA	NA	ERS847118	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847118	UL20	NA	NA	UL20	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016770	WGS	202	4430186634	SAMEA3539970	3019067958	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095837	Illumina HiSeq 2000	UL3_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539970	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847119	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847119	UL3	NA	NA	UL3	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016771	WGS	202	7701826912	SAMEA3539971	5227532304	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095838	Illumina HiSeq 2000	UL4_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539971	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847120	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847120	UL4	NA	NA	UL4	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016772	WGS	202	8331085798	SAMEA3539971	5532556224	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095839	Illumina HiSeq 2000	UL4_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539971	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847120	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847120	UL4	NA	NA	UL4	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016773	WGS	202	8898641158	SAMEA3539972	6112940655	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095840	Illumina HiSeq 2000	UL5_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539972	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847121	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847121	UL5	NA	NA	UL5	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016774	WGS	202	9927056690	SAMEA3539972	6669455275	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095841	Illumina HiSeq 2000	UL5_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539972	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847121	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847121	UL5	NA	NA	UL5	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016775	WGS	202	4252868206	SAMEA3539973	2885527812	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095842	Illumina HiSeq 2000	UL6_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539973	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847122	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847122	UL6	NA	NA	UL6	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016776	WGS	202	4718824030	SAMEA3539973	3129695220	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095843	Illumina HiSeq 2000	UL6_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539973	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847122	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847122	UL6	NA	NA	UL6	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016777	WGS	202	4405938756	SAMEA3539974	3029422410	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095844	Illumina HiSeq 2000	UL7_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539974	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847123	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847123	UL7	NA	NA	UL7	Intro Upper Lalaja	ERC000011	NA	NA	1
PRJEB10680	ERR1016778	WGS	202	4887169820	SAMEA3539974	3291680358	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1095845	Illumina HiSeq 2000	UL7_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3539974	ERP011965	NA	male	NA	NA	NA	NA	NA	NA	NA	ERS847123	NA	NA	NA	2019-01-09	2018-11-16	NA	NA	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:13Z	2015-09-15T12:04:04Z	public	ERS847123	UL7	NA	NA	UL7	Intro Upper Lalaja	ERC000011	NA	NA	1
