Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Collection_Date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	sub_species	Isolate	BioSampleModel	body_site	Label	pathovar	tissue_type
SRR1265091	WGS	200	1881792000	PRJNA192205	SAMN02439805	1364867065	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528796	Illumina HiSeq 2000	PL_Wa_H02	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H02	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H02	blood	NA
SRR1265092	WGS	200	1928918800	PRJNA192205	SAMN02439805	1373906981	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528796	Illumina HiSeq 2000	PL_Wa_H02	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H02	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H02	blood	NA
SRR1265093	WGS	200	1897134200	PRJNA192205	SAMN02439805	1347045805	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528796	Illumina HiSeq 2000	PL_Wa_H02	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H02	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H02	blood	NA
SRR1265094	WGS	200	2088148000	PRJNA192205	SAMN02439805	1472709064	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528796	Illumina HiSeq 2000	PL_Wa_H02	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H02	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H02	blood	NA
SRR1265100	WGS	200	2509524800	PRJNA192205	SAMN02439806	1724477947	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528830	Illumina HiSeq 2000	PL_Wa_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H03	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H03	blood	NA
SRR1265101	WGS	200	1654654000	PRJNA192205	SAMN02439806	1005566549	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528830	Illumina HiSeq 2000	PL_Wa_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H03	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H03	blood	NA
SRR1265102	WGS	200	2420196400	PRJNA192205	SAMN02439806	1697376717	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528830	Illumina HiSeq 2000	PL_Wa_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H03	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H03	blood	NA
SRR1265103	WGS	200	2396636400	PRJNA192205	SAMN02439806	1683579886	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528830	Illumina HiSeq 2000	PL_Wa_H03	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H03	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H03	blood	NA
SRR1265105	WGS	200	2336169600	PRJNA192205	SAMN02439807	1743346375	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528833	Illumina HiSeq 2000	PL_Wa_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H05	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H05	blood	NA
SRR1265106	WGS	200	2480400600	PRJNA192205	SAMN02439807	1799005378	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528833	Illumina HiSeq 2000	PL_Wa_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H05	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H05	blood	NA
SRR1265107	WGS	200	2430847000	PRJNA192205	SAMN02439807	1787344498	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528833	Illumina HiSeq 2000	PL_Wa_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H05	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H05	blood	NA
SRR1265108	WGS	200	2422114400	PRJNA192205	SAMN02439807	1795891425	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528833	Illumina HiSeq 2000	PL_Wa_H05	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H05	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H05	blood	NA
SRR1265116	WGS	200	1898720200	PRJNA192205	SAMN02439808	1383207275	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528841	Illumina HiSeq 2000	PL_Wa_H06	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H06	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H06	blood	NA
SRR1265117	WGS	200	1883914400	PRJNA192205	SAMN02439808	1373371031	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528841	Illumina HiSeq 2000	PL_Wa_H06	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H06	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H06	blood	NA
SRR1265118	WGS	200	1927635400	PRJNA192205	SAMN02439808	1382257797	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528841	Illumina HiSeq 2000	PL_Wa_H06	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H06	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H06	blood	NA
SRR1265119	WGS	200	1914426000	PRJNA192205	SAMN02439808	1369091966	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528841	Illumina HiSeq 2000	PL_Wa_H06	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H06	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H06	blood	NA
SRR1265120	WGS	200	2702915200	PRJNA192205	SAMN02439808	1918520004	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528841	Illumina HiSeq 2000	PL_Wa_H06	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H06	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H06	blood	NA
SRR1265418	WGS	200	2078333400	PRJNA192205	SAMN02439809	1537021594	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528870	Illumina HiSeq 1000	PL_Wa_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H09	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H09	blood	NA
SRR1265419	WGS	200	2074955800	PRJNA192205	SAMN02439809	1527303330	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528870	Illumina HiSeq 1000	PL_Wa_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H09	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H09	blood	NA
SRR1265420	WGS	200	2074429400	PRJNA192205	SAMN02439809	1519471187	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528870	Illumina HiSeq 1000	PL_Wa_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H09	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H09	blood	NA
SRR1265421	WGS	200	7513192400	PRJNA192205	SAMN02439809	5463060209	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528870	Illumina HiSeq 1000	PL_Wa_H09	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H09	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H09	blood	NA
SRR1265422	WGS	200	3271893000	PRJNA192205	SAMN02439810	2281523109	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528871	Illumina HiSeq 2000	PL_Wa_H11	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H11	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H11	blood	NA
SRR1265423	WGS	200	2160209000	PRJNA192205	SAMN02439810	1335073814	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528871	Illumina HiSeq 2000	PL_Wa_H11	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H11	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H11	blood	NA
SRR1265424	WGS	200	3162975000	PRJNA192205	SAMN02439810	2249488647	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528871	Illumina HiSeq 2000	PL_Wa_H11	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H11	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H11	blood	NA
SRR1265425	WGS	200	3133922600	PRJNA192205	SAMN02439810	2232623473	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528871	Illumina HiSeq 2000	PL_Wa_H11	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H11	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H11	blood	NA
SRR1265427	WGS	200	2887658200	PRJNA192205	SAMN02439811	2129260760	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528873	Illumina HiSeq 2000	PL_Wa_H14	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H14	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H14	blood	NA
SRR1265428	WGS	200	2884416200	PRJNA192205	SAMN02439811	2111544665	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528873	Illumina HiSeq 2000	PL_Wa_H14	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H14	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H14	blood	NA
SRR1265429	WGS	200	2926978000	PRJNA192205	SAMN02439811	2145643918	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528873	Illumina HiSeq 2000	PL_Wa_H14	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H14	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H14	blood	NA
SRR1265430	WGS	200	2626173800	PRJNA192205	SAMN02439811	1927936193	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528873	Illumina HiSeq 2000	PL_Wa_H14	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H14	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H14	blood	NA
SRR1265485	WGS	200	3366095000	PRJNA192205	SAMN02439812	2477181323	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528882	Illumina HiSeq 2000	PL_Wa_H16	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H16	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H16	blood	NA
SRR1265486	WGS	200	3356650600	PRJNA192205	SAMN02439812	2452065709	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528882	Illumina HiSeq 2000	PL_Wa_H16	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H16	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H16	blood	NA
SRR1265487	WGS	200	3407624000	PRJNA192205	SAMN02439812	2493322513	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528882	Illumina HiSeq 2000	PL_Wa_H16	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H16	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H16	blood	NA
SRR1265488	WGS	200	3723562400	PRJNA192205	SAMN02439812	2729045712	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528882	Illumina HiSeq 2000	PL_Wa_H16	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H16	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H16	blood	NA
SRR1265490	WGS	200	2447359800	PRJNA192205	SAMN02439814	1706830957	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528883	Illumina HiSeq 2000	PL_Wa_H22	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H22	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H22	blood	NA
SRR1265491	WGS	200	668915800	PRJNA192205	SAMN02439814	469410191	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528883	Illumina HiSeq 2000	PL_Wa_H22	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H22	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H22	blood	NA
SRR1265492	WGS	200	2440893400	PRJNA192205	SAMN02439814	1736504357	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528883	Illumina HiSeq 2000	PL_Wa_H22	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H22	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H22	blood	NA
SRR1265493	WGS	200	558934800	PRJNA192205	SAMN02439814	346287951	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528883	Illumina HiSeq 2000	PL_Wa_H22	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H22	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H22	blood	NA
SRR1265494	WGS	200	2420146200	PRJNA192205	SAMN02439814	1724480416	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528883	Illumina HiSeq 2000	PL_Wa_H22	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H22	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H22	blood	NA
SRR1265959	WGS	200	4304769600	PRJNA192205	SAMN02439813	3179292814	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX529379	Illumina HiSeq 2000	PL_Wa_H17	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H17	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H17	blood	NA
SRR1265960	WGS	200	4290346200	PRJNA192205	SAMN02439813	3146187322	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX529379	Illumina HiSeq 2000	PL_Wa_H17	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H17	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H17	blood	NA
SRR1265961	WGS	200	4361965400	PRJNA192205	SAMN02439813	3201840968	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX529379	Illumina HiSeq 2000	PL_Wa_H17	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H17	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H17	blood	NA
SRR1265962	WGS	200	4335848400	PRJNA192205	SAMN02439813	3185082347	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX529379	Illumina HiSeq 2000	PL_Wa_H17	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H17	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H17	blood	NA
SRR1266946	WGS	200	4655307600	PRJNA192205	SAMN02439815	3445885077	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX529378	Illumina HiSeq 2000	PL_Wa_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H23	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H23	blood	NA
SRR1266947	WGS	200	4658730600	PRJNA192205	SAMN02439815	3431145113	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX529378	Illumina HiSeq 2000	PL_Wa_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H23	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H23	blood	NA
SRR1266948	WGS	200	4654350000	PRJNA192205	SAMN02439815	3414902489	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX529378	Illumina HiSeq 2000	PL_Wa_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H23	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H23	blood	NA
SRR1266949	WGS	200	3430685400	PRJNA192205	SAMN02439815	2507119928	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX529378	Illumina HiSeq 2000	PL_Wa_H23	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H23	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H23	blood	NA
SRR1266950	WGS	200	3974898400	PRJNA192205	SAMN02439816	2940862256	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530170	Illumina HiSeq 2000	PL_Wa_H32	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H32	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H32	blood	NA
SRR1266951	WGS	200	3969964200	PRJNA192205	SAMN02439816	2923478254	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530170	Illumina HiSeq 2000	PL_Wa_H32	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H32	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H32	blood	NA
SRR1266952	WGS	200	3970937200	PRJNA192205	SAMN02439816	2909643302	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530170	Illumina HiSeq 2000	PL_Wa_H32	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H32	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H32	blood	NA
SRR1266953	WGS	200	1753371800	PRJNA192205	SAMN02439816	1279479789	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530170	Illumina HiSeq 2000	PL_Wa_H32	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H32	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H32	blood	NA
SRR1266954	WGS	200	2713775600	PRJNA192205	SAMN02439817	1988909522	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530171	Illumina HiSeq 2000	PL_Wa_H35	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H35	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H35	blood	NA
SRR1266955	WGS	200	2705445000	PRJNA192205	SAMN02439817	1983965258	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530171	Illumina HiSeq 2000	PL_Wa_H35	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H35	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H35	blood	NA
SRR1266956	WGS	200	2770640800	PRJNA192205	SAMN02439817	2007001456	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530171	Illumina HiSeq 2000	PL_Wa_H35	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H35	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H35	blood	NA
SRR1266957	WGS	200	2772225200	PRJNA192205	SAMN02439817	2003871356	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530171	Illumina HiSeq 2000	PL_Wa_H35	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H35	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H35	blood	NA
SRR1266958	WGS	200	1646507400	PRJNA192205	SAMN02439817	1181555181	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX530171	Illumina HiSeq 2000	PL_Wa_H35	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H35	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H35	blood	NA
