BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id
PRJEB38173	ERR4189804	WGS	300	24525788100	SAMEA6815793	10020751844	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151573	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815793	ERP121562	missing	AsL_cit_g_nlp_13323_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543433	Midas cichlid - WGS data	SAMEA6815793	AsL_cit_g_nlp_13323_WGS
PRJEB38173	ERR4189805	WGS	300	35254518600	SAMEA6815794	14509353649	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151574	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815794	ERP121562	missing	AsM_tol_d_mid_02394_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543434	Midas cichlid - WGS data	SAMEA6815794	AsM_tol_d_mid_02394_WGS
PRJEB38173	ERR4189806	WGS	300	21696169200	SAMEA6815795	8856052547	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151575	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815795	ERP121562	missing	AsM_tol_d_mid_02395_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543435	Midas cichlid - WGS data	SAMEA6815795	AsM_tol_d_mid_02395_WGS
PRJEB38173	ERR4189807	WGS	300	46381775100	SAMEA6815796	18340203429	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151576	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815796	ERP121562	missing	AsM_tol_d_mid_02396_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543436	Midas cichlid - WGS data	SAMEA6815796	AsM_tol_d_mid_02396_WGS
PRJEB38173	ERR4189808	WGS	300	30704751600	SAMEA6815797	12653575628	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151577	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815797	ERP121562	missing	AsM_tol_d_mid_02397_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543437	Midas cichlid - WGS data	SAMEA6815797	AsM_tol_d_mid_02397_WGS
PRJEB38173	ERR4189809	WGS	300	25463226000	SAMEA6815798	10389299715	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151578	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815798	ERP121562	missing	AsM_tol_d_mid_02398_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543438	Midas cichlid - WGS data	SAMEA6815798	AsM_tol_d_mid_02398_WGS
PRJEB38173	ERR4189810	WGS	300	26440347000	SAMEA6815799	10772930406	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151579	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815799	ERP121562	missing	AsM_tol_d_mid_02410_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543439	Midas cichlid - WGS data	SAMEA6815799	AsM_tol_d_mid_02410_WGS
PRJEB38173	ERR4189811	WGS	300	27686334300	SAMEA6815800	10945668300	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151580	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815800	ERP121562	missing	AsM_tol_d_mid_02411_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543440	Midas cichlid - WGS data	SAMEA6815800	AsM_tol_d_mid_02411_WGS
PRJEB38173	ERR4189812	WGS	300	20759441100	SAMEA6815801	8526370576	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151581	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815801	ERP121562	missing	AsM_tol_d_mid_02590_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543441	Midas cichlid - WGS data	SAMEA6815801	AsM_tol_d_mid_02590_WGS
PRJEB38173	ERR4189813	WGS	300	28555274700	SAMEA6815802	11972797817	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151582	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815802	ERP121562	missing	AsM_tol_d_sho_02375_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543442	Midas cichlid - WGS data	SAMEA6815802	AsM_tol_d_sho_02375_WGS
PRJEB38173	ERR4189814	WGS	300	27344846100	SAMEA6815803	11002992060	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151583	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815803	ERP121562	missing	AsM_tol_d_sho_02383_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543443	Midas cichlid - WGS data	SAMEA6815803	AsM_tol_d_sho_02383_WGS
PRJEB38173	ERR4189815	WGS	300	31272089700	SAMEA6815804	12574309867	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151584	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815804	ERP121562	missing	AsM_tol_d_sho_02388_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543444	Midas cichlid - WGS data	SAMEA6815804	AsM_tol_d_sho_02388_WGS
PRJEB38173	ERR4189816	WGS	300	26638662900	SAMEA6815805	10850629359	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151585	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815805	ERP121562	missing	AsM_tol_d_sho_02389_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543445	Midas cichlid - WGS data	SAMEA6815805	AsM_tol_d_sho_02389_WGS
PRJEB38173	ERR4189817	WGS	300	34969803900	SAMEA6815806	14027530583	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151586	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815806	ERP121562	missing	AsM_tol_d_sho_02391_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543446	Midas cichlid - WGS data	SAMEA6815806	AsM_tol_d_sho_02391_WGS
PRJEB38173	ERR4189818	WGS	300	27519332100	SAMEA6815807	11473529450	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151587	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815807	ERP121562	missing	AsM_tol_d_sho_02392_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543447	Midas cichlid - WGS data	SAMEA6815807	AsM_tol_d_sho_02392_WGS
PRJEB38173	ERR4189819	WGS	300	25885413000	SAMEA6815808	10723392147	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151588	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815808	ERP121562	missing	AsM_tol_d_sho_02591_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543448	Midas cichlid - WGS data	SAMEA6815808	AsM_tol_d_sho_02591_WGS
PRJEB38173	ERR4189820	WGS	300	38760641100	SAMEA6815809	15952007751	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151589	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815809	ERP121562	missing	AsM_tol_g_mid_02366_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543449	Midas cichlid - WGS data	SAMEA6815809	AsM_tol_g_mid_02366_WGS
PRJEB38173	ERR4189821	WGS	300	26414198100	SAMEA6815810	10433106255	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151590	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815810	ERP121562	missing	AsM_tol_g_sho_02368_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543450	Midas cichlid - WGS data	SAMEA6815810	AsM_tol_g_sho_02368_WGS
PRJEB38173	ERR4189822	WGS	300	39749356200	SAMEA6815811	16641883296	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151591	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815811	ERP121562	missing	AsM_tol_g_sho_02369_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543451	Midas cichlid - WGS data	SAMEA6815811	AsM_tol_g_sho_02369_WGS
PRJEB38173	ERR4189823	WGS	300	44199224100	SAMEA6815812	18084687380	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151592	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815812	ERP121562	missing	AsM_tol_g_sho_02370_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543452	Midas cichlid - WGS data	SAMEA6815812	AsM_tol_g_sho_02370_WGS
PRJEB38173	ERR4189824	WGS	300	21066875700	SAMEA6815813	8652668035	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151593	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815813	ERP121562	missing	AsM_tol_g_sho_02371_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543453	Midas cichlid - WGS data	SAMEA6815813	AsM_tol_g_sho_02371_WGS
PRJEB38173	ERR4189825	WGS	300	23290969200	SAMEA6815814	10990909830	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151594	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815814	ERP121562	missing	Aye_cit_d_lip_00378_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543454	Midas cichlid - WGS data	SAMEA6815814	Aye_cit_d_lip_00378_WGS
PRJEB38173	ERR4189826	WGS	300	50586408900	SAMEA6815815	21610156754	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151595	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815815	ERP121562	missing	Aye_cit_d_lip_00678_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543455	Midas cichlid - WGS data	SAMEA6815815	Aye_cit_d_lip_00678_WGS
PRJEB38173	ERR4189828	WGS	300	41085619500	SAMEA6815817	17378436823	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151597	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815817	ERP121562	missing	Aye_cit_d_lip_00945_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543457	Midas cichlid - WGS data	SAMEA6815817	Aye_cit_d_lip_00945_WGS
PRJEB38173	ERR4189829	WGS	300	21891851100	SAMEA6815818	9721844631	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151598	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815818	ERP121562	missing	Aye_cit_d_lip_00948_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543458	Midas cichlid - WGS data	SAMEA6815818	Aye_cit_d_lip_00948_WGS
PRJEB38173	ERR4189830	WGS	300	20780630400	SAMEA6815819	9836031712	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151599	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815819	ERP121562	missing	Aye_cit_d_lip_00954_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543459	Midas cichlid - WGS data	SAMEA6815819	Aye_cit_d_lip_00954_WGS
PRJEB38173	ERR4189831	WGS	300	21471124500	SAMEA6815820	9727088167	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151600	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815820	ERP121562	missing	Aye_cit_d_lip_00955_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543460	Midas cichlid - WGS data	SAMEA6815820	Aye_cit_d_lip_00955_WGS
PRJEB38173	ERR4189832	WGS	300	22344243300	SAMEA6815821	10634647745	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151601	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815821	ERP121562	missing	Aye_cit_d_lip_00973_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543461	Midas cichlid - WGS data	SAMEA6815821	Aye_cit_d_lip_00973_WGS
PRJEB38173	ERR4189833	WGS	300	24539449500	SAMEA6815822	11136020220	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151602	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815822	ERP121562	missing	Aye_cit_d_lip_00980_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543462	Midas cichlid - WGS data	SAMEA6815822	Aye_cit_d_lip_00980_WGS
PRJEB38173	ERR4189834	WGS	300	34772842500	SAMEA6815823	14180553732	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151603	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815823	ERP121562	missing	Aye_cit_d_lip_00999_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543463	Midas cichlid - WGS data	SAMEA6815823	Aye_cit_d_lip_00999_WGS
PRJEB38173	ERR4189835	WGS	300	32571858600	SAMEA6815824	13330138807	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151604	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815824	ERP121562	missing	Aye_cit_d_lip_01046_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543464	Midas cichlid - WGS data	SAMEA6815824	Aye_cit_d_lip_01046_WGS
PRJEB38173	ERR4189836	WGS	300	27823881600	SAMEA6815825	11703186825	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151605	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815825	ERP121562	missing	Aye_cit_d_lip_02432_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543465	Midas cichlid - WGS data	SAMEA6815825	Aye_cit_d_lip_02432_WGS
PRJEB38173	ERR4189837	WGS	300	22552075800	SAMEA6815826	9316335948	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151606	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815826	ERP121562	missing	Aye_cit_d_lip_02448_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543466	Midas cichlid - WGS data	SAMEA6815826	Aye_cit_d_lip_02448_WGS
PRJEB38173	ERR4189838	WGS	300	18108311700	SAMEA6815827	8025534754	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151607	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815827	ERP121562	missing	Aye_cit_d_lip_05114_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543467	Midas cichlid - WGS data	SAMEA6815827	Aye_cit_d_lip_05114_WGS
PRJEB38173	ERR4189839	WGS	300	34540567200	SAMEA6815828	13386395968	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151608	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815828	ERP121562	missing	Aye_cit_d_lip_07897_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543468	Midas cichlid - WGS data	SAMEA6815828	Aye_cit_d_lip_07897_WGS
PRJEB38173	ERR4189840	WGS	300	24779064300	SAMEA6815829	10134478741	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151609	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815829	ERP121562	missing	Aye_cit_d_lip_07903_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543469	Midas cichlid - WGS data	SAMEA6815829	Aye_cit_d_lip_07903_WGS
PRJEB38173	ERR4189841	WGS	300	25607772300	SAMEA6815830	10504495014	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151610	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815830	ERP121562	missing	Aye_cit_d_lip_17863_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:32Z	public	ERS4543470	Midas cichlid - WGS data	SAMEA6815830	Aye_cit_d_lip_17863_WGS
