BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	Ecotype	Biomaterial_provider	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	collected_by	lat_lon	Sample_Type	use_species
PRJNA668259	SRR12854733	WGS	302	3422469360	SAMN16492784	1131650781	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321936	Illumina NovaSeq 6000	AST9	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST9	SRP287931	Model organism or animal	missing	not applicable	AST9	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854786	WGS	302	2370784258	SAMN16492832	765933081	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321883	Illumina NovaSeq 6000	ATU55	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU55	SRP287931	Model organism or animal	missing	not applicable	ATU55	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854524	WGS	302	2012465486	SAMN16492884	669785566	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321651	Illumina NovaSeq 6000	SMS41	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS41	SRP287931	Model organism or animal	missing	not applicable	SMS41	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854525	WGS	302	3193822442	SAMN16492871	1050852117	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321650	Illumina NovaSeq 6000	SMS29	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS29	SRP287931	Model organism or animal	missing	not applicable	SMS29	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854527	WGS	302	3347946028	SAMN16492867	1102190224	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321649	Illumina NovaSeq 6000	SMS25	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS25	SRP287931	Model organism or animal	missing	not applicable	SMS25	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854528	WGS	302	2481866200	SAMN16492865	832934235	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321648	Illumina NovaSeq 6000	SMS23	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS23	SRP287931	Model organism or animal	missing	not applicable	SMS23	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854529	WGS	302	2641507326	SAMN16492856	890164787	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321647	Illumina NovaSeq 6000	SMS14	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS14	SRP287931	Model organism or animal	missing	not applicable	SMS14	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854530	WGS	302	3081575988	SAMN16492850	991936919	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321646	Illumina NovaSeq 6000	ATU8	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU8	SRP287931	Model organism or animal	missing	not applicable	ATU8	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854531	WGS	302	5162344210	SAMN16492845	1658956610	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321645	Illumina NovaSeq 6000	ATU67	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU67	SRP287931	Model organism or animal	missing	not applicable	ATU67	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854532	WGS	302	3174340120	SAMN16492843	1029082038	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321644	Illumina NovaSeq 6000	ATU65	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU65	SRP287931	Model organism or animal	missing	not applicable	ATU65	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854533	WGS	302	2989993884	SAMN16492839	963218620	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321643	Illumina NovaSeq 6000	ATU61	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU61	SRP287931	Model organism or animal	missing	not applicable	ATU61	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854534	WGS	302	4394928084	SAMN16492660	1402204833	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321642	Illumina NovaSeq 6000	AMAR40	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR40	SRP287931	Model organism or animal	missing	not applicable	AMAR40	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854535	WGS	302	1126717304	SAMN16492835	364776902	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321641	Illumina NovaSeq 6000	ATU58	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU58	SRP287931	Model organism or animal	missing	not applicable	ATU58	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854536	WGS	302	3624509776	SAMN16492827	1183520571	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321640	Illumina NovaSeq 6000	ATU50	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU50	SRP287931	Model organism or animal	missing	not applicable	ATU50	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854537	WGS	302	3201517704	SAMN16492837	1040057590	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321639	Illumina NovaSeq 6000	ATU5	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU5	SRP287931	Model organism or animal	missing	not applicable	ATU5	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854538	WGS	302	3055932564	SAMN16492821	999794681	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321638	Illumina NovaSeq 6000	ATU45	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU45	SRP287931	Model organism or animal	missing	not applicable	ATU45	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854539	WGS	302	2984795558	SAMN16492816	966884398	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321637	Illumina NovaSeq 6000	ATU40	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU40	SRP287931	Model organism or animal	missing	not applicable	ATU40	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854540	WGS	302	2740123010	SAMN16492814	882902201	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321636	Illumina NovaSeq 6000	ATU39	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU39	SRP287931	Model organism or animal	missing	not applicable	ATU39	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854541	WGS	302	3596421964	SAMN16492808	1160563334	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321635	Illumina NovaSeq 6000	ATU33	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU33	SRP287931	Model organism or animal	missing	not applicable	ATU33	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854542	WGS	302	2261787022	SAMN16492803	736108819	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321634	Illumina NovaSeq 6000	ATU28	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU28	SRP287931	Model organism or animal	missing	not applicable	ATU28	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854543	WGS	302	4226214878	SAMN16492800	1386947481	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321633	Illumina NovaSeq 6000	ATU25	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU25	SRP287931	Model organism or animal	missing	not applicable	ATU25	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854544	WGS	302	3398224498	SAMN16492795	1096630094	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321632	Illumina NovaSeq 6000	ATU20	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU20	SRP287931	Model organism or animal	missing	not applicable	ATU20	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854545	WGS	302	1281845946	SAMN16492658	405161192	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321631	Illumina NovaSeq 6000	AMAR39	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR39	SRP287931	Model organism or animal	missing	not applicable	AMAR39	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854546	WGS	302	1945883546	SAMN16492445	625634414	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321630	Illumina NovaSeq 6000	AAF48	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF48	SRP287931	Model organism or animal	missing	not applicable	AAF48	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854547	WGS	302	8309275414	SAMN16492769	2706421148	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321629	Illumina NovaSeq 6000	AST23	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST23	SRP287931	Model organism or animal	missing	not applicable	AST23	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854548	WGS	302	2517044066	SAMN16492759	833461421	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321628	Illumina NovaSeq 6000	AST14	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST14	SRP287931	Model organism or animal	missing	not applicable	AST14	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854549	WGS	302	4733801680	SAMN16492757	1538140688	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321627	Illumina NovaSeq 6000	AST12	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST12	SRP287931	Model organism or animal	missing	not applicable	AST12	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854550	WGS	302	5449755798	SAMN16492754	1807662392	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321626	Illumina NovaSeq 6000	ASRI9	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI9	SRP287931	Model organism or animal	missing	not applicable	ASRI9	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854553	WGS	302	3009710860	SAMN16492728	977441892	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321623	Illumina NovaSeq 6000	ASRI13	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI13	SRP287931	Model organism or animal	missing	not applicable	ASRI13	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854554	WGS	302	2850252746	SAMN16492725	935487547	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321622	Illumina NovaSeq 6000	ASRI10	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI10	SRP287931	Model organism or animal	missing	not applicable	ASRI10	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854555	WGS	302	1964504564	SAMN16492720	623581066	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321621	Illumina NovaSeq 6000	APM5	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM5	SRP287931	Model organism or animal	missing	not applicable	APM5	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854556	WGS	302	4683073532	SAMN16492710	1479971301	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321620	Illumina NovaSeq 6000	APM42	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM42	SRP287931	Model organism or animal	missing	not applicable	APM42	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854564	WGS	302	2861430370	SAMN16492532	924615455	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321612	Illumina NovaSeq 6000	AI104	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI104	SRP287931	Model organism or animal	missing	not applicable	AI104	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854566	WGS	302	3887257024	SAMN16492438	1257040646	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321610	Illumina NovaSeq 6000	AAF41	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF41	SRP287931	Model organism or animal	missing	not applicable	AAF41	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854567	WGS	302	3264424908	SAMN16492432	1053801433	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321609	Illumina NovaSeq 6000	AAF36	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF36	SRP287931	Model organism or animal	missing	not applicable	AAF36	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854568	WGS	302	2224384322	SAMN16492428	730016263	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321608	Illumina NovaSeq 6000	AAF32	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF32	SRP287931	Model organism or animal	missing	not applicable	AAF32	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854569	WGS	302	1714179482	SAMN16492425	551281267	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321607	Illumina NovaSeq 6000	AAF29	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF29	SRP287931	Model organism or animal	missing	not applicable	AAF29	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854570	WGS	302	3906831154	SAMN16492424	1266709740	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321606	Illumina NovaSeq 6000	AAF28	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF28	SRP287931	Model organism or animal	missing	not applicable	AAF28	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854572	WGS	302	3043212324	SAMN16492417	976626092	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321604	Illumina NovaSeq 6000	AAF21	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF21	SRP287931	Model organism or animal	missing	not applicable	AAF21	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854573	WGS	302	1609422930	SAMN16492899	517147632	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321603	Illumina NovaSeq 6000	SMS9	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS9	SRP287931	Model organism or animal	missing	not applicable	SMS9	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854574	WGS	302	3060438404	SAMN16492889	1079371417	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321602	Illumina NovaSeq 6000	SMS46	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS46	SRP287931	Model organism or animal	missing	not applicable	SMS46	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854575	WGS	302	4912798288	SAMN16492524	1571085049	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321601	Illumina NovaSeq 6000	AES3	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES3	SRP287931	Model organism or animal	missing	not applicable	AES3	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854576	WGS	302	6504289364	SAMN16492447	2061525121	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321600	Illumina NovaSeq 6000	AAF4	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF4	SRP287931	Model organism or animal	missing	not applicable	AAF4	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854578	WGS	302	2564377130	SAMN16492860	867107588	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321598	Illumina NovaSeq 6000	SMS18	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS18	SRP287931	Model organism or animal	missing	not applicable	SMS18	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854580	WGS	302	2232956592	SAMN16492844	733914682	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321596	Illumina NovaSeq 6000	ATU66	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU66	SRP287931	Model organism or animal	missing	not applicable	ATU66	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854582	WGS	302	4182827444	SAMN16492841	1339684608	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321594	Illumina NovaSeq 6000	ATU63	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU63	SRP287931	Model organism or animal	missing	not applicable	ATU63	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854584	WGS	302	2649374426	SAMN16492833	866923159	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321592	Illumina NovaSeq 6000	ATU56	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU56	SRP287931	Model organism or animal	missing	not applicable	ATU56	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854586	WGS	302	1841115216	SAMN16492822	617809050	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321590	Illumina NovaSeq 6000	ATU46	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU46	SRP287931	Model organism or animal	missing	not applicable	ATU46	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854587	WGS	302	7627624872	SAMN16492521	2466947761	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321589	Illumina NovaSeq 6000	AES28	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES28	SRP287931	Model organism or animal	missing	not applicable	AES28	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
