Run	Alias	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Description	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	Experiment	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	Sample_name	sex	SRA_accession	SRA Study	Title
ERR168836	PIED_15	OTHER	200	1409202800	PRJEB2984	SAMEA1570873	882479787	UU-EBC	public	sra,fastq	gs,ncbi,s3,ena	gs.US,ncbi.public,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144719	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_15_testis-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570873	ERS129507	male	ERS129507	ERP001377	PIED_15
ERR117166	COLL_2	OTHER	70	2605401750	PRJEB2984	SAMEA1570884	2174979281	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093480	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-2400	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117169	COLL_2	OTHER	174	4104465468	PRJEB2984	SAMEA1570884	2277219553	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093483	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-301	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117180	COLL_2	OTHER	70	2439533040	PRJEB2984	SAMEA1570884	2038648533	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093494	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-5100	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117194	COLL_31	OTHER	294	1884455328	PRJEB2984	SAMEA1570898	1369498831	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093508	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_31_PE-550-2	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570898	ERS129498	male	ERS129498	ERP001377	COLL_31
ERR168760	COLL_7	OTHER	200	733465800	PRJEB2984	SAMEA1570900	459413969	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144643	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_7_kidney-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570900	ERS169248	female	ERS169248	ERP001377	COLL_7
ERR168794	PIED_13	OTHER	200	605712400	PRJEB2984	SAMEA1570866	375780396	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144677	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_13_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570866	ERS129505	male	ERS129505	ERP001377	PIED_13
ERR168812	COLL_9	OTHER	200	457600400	PRJEB2984	SAMEA1570902	288700910	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144695	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_9_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570902	ERS169250	female	ERS169250	ERP001377	COLL_9
ERR168816	PIED_13	OTHER	200	688931400	PRJEB2984	SAMEA1570866	433939144	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144699	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_13_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570866	ERS129505	male	ERS129505	ERP001377	PIED_13
ERR168834	PIED_19	OTHER	200	653777000	PRJEB2984	SAMEA1570867	411026207	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144717	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_19_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570867	ERS169263	female	ERS169263	ERP001377	PIED_19
ERR168845	PIED_16	OTHER	200	1396112600	PRJEB2984	SAMEA1570883	836367604	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144728	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_16_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570883	ERS169260	female	ERS169260	ERP001377	PIED_16
ERR168848	COLL_7	OTHER	200	1415114800	PRJEB2984	SAMEA1570900	859622810	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144731	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_7_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570900	ERS169248	female	ERS169248	ERP001377	COLL_7
ERR117168	COLL_2	OTHER	174	3563036106	PRJEB2984	SAMEA1570884	1910589441	UU-EBC	public	sra,fastq	ena,gs,ncbi,s3	s3.us-east-1,ena,ncbi.public,gs.US	adult	2012-11-29	2018-11-16	ERX093482	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-301	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR168710	COLL_5	OTHER	200	386186600	PRJEB2984	SAMEA1570881	224691176	UU-EBC	public	fastq,sra	ena,ncbi,s3,gs	gs.US,ena,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144593	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_5_brain-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570881	ERS129497	male	ERS129497	ERP001377	COLL_5
ERR168841	PIED_16	OTHER	200	1709756600	PRJEB2984	SAMEA1570883	1031047047	UU-EBC	public	sra,fastq	gs,ncbi,s3,ena	ncbi.public,gs.US,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144724	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_16_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570883	ERS169260	female	ERS169260	ERP001377	PIED_16
ERR117175	COLL_2	OTHER	70	2213372350	PRJEB2984	SAMEA1570884	1780306218	UU-EBC	public	sra,fastq	s3,gs,ncbi,ena	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093489	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-4100	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR168814	PIED_11	OTHER	200	593362600	PRJEB2984	SAMEA1570878	374048393	UU-EBC	public	sra,fastq	ena,ncbi,s3,gs	ncbi.public,s3.us-east-1,ena,gs.US	adult	2012-11-29	2018-11-16	ERX144697	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina HiSeq 2000	PIED_11_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570878	ERS129503	male	ERS129503	ERP001377	PIED_11
ERR117167	COLL_2	OTHER	174	3614982588	PRJEB2984	SAMEA1570884	1949682537	UU-EBC	public	sra,fastq	ncbi,ena,gs,s3	gs.US,s3.us-east-1,ena,ncbi.public	adult	2012-11-29	2018-11-16	ERX093481	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-301	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR168686	COLL_E6	OTHER	202	564185192	PRJEB2984	SAMEA1570875	274537550	UU-EBC	public	sra,fastq	s3,ncbi,ena,gs	gs.US,ena,s3.us-east-1,ncbi.public	embryo	2012-11-29	2018-11-16	ERX144569	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_E6_embryo-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570875	ERS169256	female	ERS169256	ERP001377	COLL_E6
ERR168793	PIED_12	OTHER	200	913270200	PRJEB2984	SAMEA1570906	564824442	UU-EBC	public	sra,fastq	gs,ena,ncbi,s3	ncbi.public,ena,gs.US,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144676	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina HiSeq 2000	PIED_12_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570906	ERS129504	male	ERS129504	ERP001377	PIED_12
ERR168807	COLL_6	OTHER	200	581423200	PRJEB2984	SAMEA1570872	357466242	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144690	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_6_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570872	ERS169247	female	ERS169247	ERP001377	COLL_6
ERR168810	COLL_9	OTHER	200	527653400	PRJEB2984	SAMEA1570902	325324508	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144693	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_9_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570902	ERS169250	female	ERS169250	ERP001377	COLL_9
ERR168820	PIED_17	OTHER	200	598726600	PRJEB2984	SAMEA1570865	380726400	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144703	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_17_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570865	ERS169261	female	ERS169261	ERP001377	PIED_17
ERR117153	COLL_1	OTHER	160	9333333440	PRJEB2984	SAMEA1570901	6201384259	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093467	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina HiSeq 2000	COLL_1_PE-18000	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570901	ERS129493	male	ERS129493	ERP001377	COLL_1
ERR168696	PIED_12	OTHER	200	665005000	PRJEB2984	SAMEA1570906	397136924	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144579	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina Genome Analyzer IIx	PIED_12_testis-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570906	ERS129504	male	ERS129504	ERP001377	PIED_12
ERR168703	PIED_16	OTHER	200	530894200	PRJEB2984	SAMEA1570883	315811720	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144586	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_16_ovary-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570883	ERS169260	female	ERS169260	ERP001377	PIED_16
ERR168742	PIED_17	OTHER	200	502687400	PRJEB2984	SAMEA1570865	293402767	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144625	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_17_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570865	ERS169261	female	ERS169261	ERP001377	PIED_17
ERR168744	PIED_19	OTHER	200	459380600	PRJEB2984	SAMEA1570867	271001931	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144627	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_19_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570867	ERS169263	female	ERS169263	ERP001377	PIED_19
ERR168751	PIED_E22	OTHER	200	637818200	PRJEB2984	SAMEA1570904	368494243	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	embryo	2012-11-29	2018-11-16	ERX144634	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_E22_embryo-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570904	ERS169270	male	ERS169270	ERP001377	PIED_E22
ERR168801	PIED_20	OTHER	200	88747400	PRJEB2984	SAMEA1570909	55227037	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144684	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_20_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570909	ERS169264	female	ERS169264	ERP001377	PIED_20
ERR117154	COLL_1	OTHER	160	9422222240	PRJEB2984	SAMEA1570901	6101746796	UU-EBC	public	fastq,sra	gs,ncbi,s3,ena	ena,s3.us-east-1,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX093468	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina HiSeq 2000	COLL_1_PE-18000	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570901	ERS129493	male	ERS129493	ERP001377	COLL_1
ERR117179	COLL_2	OTHER	70	2495288530	PRJEB2984	SAMEA1570884	2057247751	UU-EBC	public	sra,fastq	s3,ena,ncbi,gs	ena,gs.US,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX093493	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-5100	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR168688	COLL_E8	OTHER	202	709700538	PRJEB2984	SAMEA1570886	346122486	UU-EBC	public	sra,fastq	gs,ncbi,s3,ena	ena,gs.US,s3.us-east-1,ncbi.public	embryo	2012-11-29	2018-11-16	ERX144571	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_E8_embryo-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570886	ERS169258	male	ERS169258	ERP001377	COLL_E8
ERR168695	PIED_11	OTHER	200	640260800	PRJEB2984	SAMEA1570878	385291175	UU-EBC	public	sra,fastq	ncbi,s3,gs,ena	gs.US,ncbi.public,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144578	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina Genome Analyzer IIx	PIED_11_testis-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570878	ERS129503	male	ERS129503	ERP001377	PIED_11
ERR168729	COLL_4	OTHER	200	460944000	PRJEB2984	SAMEA1570907	266454447	UU-EBC	public	sra,fastq	s3,gs,ena,ncbi	s3.us-east-1,ena,ncbi.public,gs.US	adult	2012-11-29	2018-11-16	ERX144612	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_4_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570907	ERS129496	male	ERS129496	ERP001377	COLL_4
ERR168743	PIED_18	OTHER	200	432014200	PRJEB2984	SAMEA1570887	252729298	UU-EBC	public	sra,fastq	s3,ena,ncbi,gs	ena,s3.us-east-1,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX144626	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_18_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570887	ERS169262	female	ERS169262	ERP001377	PIED_18
ERR168782	COLL_5	OTHER	200	1109071000	PRJEB2984	SAMEA1570881	702731208	UU-EBC	public	sra,fastq	ncbi,ena,s3,gs	s3.us-east-1,gs.US,ncbi.public,ena	adult	2012-11-29	2018-11-16	ERX144665	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina HiSeq 2000	COLL_5_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570881	ERS129497	male	ERS129497	ERP001377	COLL_5
ERR168791	COLL_8	OTHER	200	586355200	PRJEB2984	SAMEA1570877	364040408	UU-EBC	public	sra,fastq	s3,ena,ncbi,gs	gs.US,ncbi.public,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144674	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_8_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570877	ERS169249	female	ERS169249	ERP001377	COLL_8
ERR168796	PIED_15	OTHER	200	626262800	PRJEB2984	SAMEA1570873	388877891	UU-EBC	public	fastq,sra	ncbi,s3,ena,gs	gs.US,ena,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX144679	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_15_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570873	ERS129507	male	ERS129507	ERP001377	PIED_15
ERR168799	PIED_18	OTHER	200	92595000	PRJEB2984	SAMEA1570887	57532605	UU-EBC	public	sra,fastq	ena,gs,s3,ncbi	ncbi.public,gs.US,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX144682	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_18_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570887	ERS169262	female	ERS169262	ERP001377	PIED_18
ERR168817	PIED_14	OTHER	200	595618400	PRJEB2984	SAMEA1570905	375219937	UU-EBC	public	fastq,sra	ena,s3,gs,ncbi	s3.us-east-1,ncbi.public,gs.US,ena	adult	2012-11-29	2018-11-16	ERX144700	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_14_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570905	ERS129506	male	ERS129506	ERP001377	PIED_14
ERR168821	PIED_18	OTHER	200	441630800	PRJEB2984	SAMEA1570887	279774811	UU-EBC	public	fastq,sra	gs,ncbi,ena,s3	s3.us-east-1,gs.US,ncbi.public,ena	adult	2012-11-29	2018-11-16	ERX144704	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_18_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570887	ERS169262	female	ERS169262	ERP001377	PIED_18
ERR168835	PIED_20	OTHER	200	539908200	PRJEB2984	SAMEA1570909	346143305	UU-EBC	public	fastq,sra	ncbi,gs,s3,ena	gs.US,ena,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX144718	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_20_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570909	ERS169264	female	ERS169264	ERP001377	PIED_20
ERR168840	PIED_19	OTHER	200	1223265400	PRJEB2984	SAMEA1570867	744192345	UU-EBC	public	sra,fastq	s3,gs,ena,ncbi	s3.us-east-1,ena,ncbi.public,gs.US	adult	2012-11-29	2018-11-16	ERX144723	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_19_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570867	ERS169263	female	ERS169263	ERP001377	PIED_19
ERR168783	COLL_6	OTHER	200	786233000	PRJEB2984	SAMEA1570872	499582758	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144666	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_6_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570872	ERS169247	female	ERS169247	ERP001377	COLL_6
