Sample,Total_Reads,Percent_mapped,Num_duplicates,Percent_properly_paired,Fraction_reads_pass_filter,NumReadsPassingFilters,File
SAMEA6815886 , 193921715 , 99.71 ,50073608.00000001, 97.36 , 0.975302639129073 , 192657308,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815887 , 75792708 , 99.79 ,6319008.0, 97.46 , 0.9995708048487326 , 75182920,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815888 , 201001542 , 99.64 ,43629262.0, 97.31 , 0.9779383346954899 , 199686140,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815889 , 85781448 , 98.79 ,18682811.0, 96.5 , 0.9824475803721365 , 85229432,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815890 , 34555733 , 99.34 ,5702945.0, 96.9 , 0.9715350089461837 , 34338594,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815891 , 95481183 , 99.73 ,8331964.0, 97.72 , 0.9038522903575106 , 94753370,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815892 , 122765798 , 99.74 ,13530127.0, 97.83 , 0.9027163518662327 , 121841018,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815893 , 114584592 , 99.6 ,6298843.0, 97.41 , 0.9041621881575853 , 113688802,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815894 , 130371511 , 99.28 ,11826451.0, 96.86 , 0.9994693927401015 , 129217230,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815895 , 120722350 , 99.7 ,10250832.0, 97.42 , 0.9995030599966401 , 119789920,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815896 , 126114458 , 99.77 ,10661253.0, 97.45 , 0.9995030565139276 , 125143164,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815897 , 129130648 , 99.73 ,12651629.0, 97.65 , 0.936566555493736 , 128169002,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815898 , 129433803 , 99.76 ,11908971.0, 97.42 , 0.9997070321326533 , 128304120,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815899 , 137231115 , 99.51 ,13210102.000000002, 97.0 , 0.9995777602567246 , 136007428,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815900 , 137801738 , 99.82 ,13286631.0, 97.64 , 0.938468853593626 , 136679730,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815901 , 203516959 , 99.56 ,40036789.0, 97.17 , 0.9796795024503023 , 202010174,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815902 , 146852771 , 96.37 ,15126871.0, 94.24 , 0.9317694961797212 , 145693478,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815968 , 177005563 , 99.63 ,42115998.0, 97.44 , 0.9750838584930326 , 175861848,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815970 , 159512957 , 99.55 ,28253239.0, 97.34 , 0.9636764594373926 , 158507840,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815971 , 255989628 , 98.56 ,59692070.0, 96.25 , 0.97645217246835 , 254275266,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815972 , 122214559 , 99.75 ,7180856.0, 97.36 , 0.9139508501293668 , 121269380,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815973 , 122669471 , 99.8 ,9718930.0, 97.45 , 0.9483164769324668 , 121603206,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815974 , 136994562 , 99.77 ,10431183.0, 97.69 , 0.9166911297561378 , 135937444,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815975 , 122801499 , 99.85 ,19245428.0, 98.09 , 0.944659002134619 , 121840720,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815976 , 127031054 , 99.79 ,12081481.0, 97.57 , 0.9995436056733994 , 126096490,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815977 , 132104244 , 99.77 ,8875748.0, 97.63 , 0.9100775603380891 , 131182016,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815978 , 120229907 , 99.69 ,8287319.999999999, 97.62 , 0.8834747894591464 , 119564656,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815979 , 131977741 , 99.65 ,23750000.0, 97.56 , 0.9653197288517366 , 131202014,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815980 , 176970801 , 99.56 ,38457260.0, 97.35 , 0.9792170518126534 , 175818688,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815981 , 172854386 , 99.66 ,45480824.0, 97.5 , 0.9740250136043611 , 171749330,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815983 , 171178513 , 99.61 ,38736030.0, 97.25 , 0.9741467091315972 , 169980716,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815984 , 232396993 , 99.71 ,51165261.0, 97.35 , 0.9677855597055849 , 230927290,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815985 , 120796584 , 99.82 ,9515574.0, 97.76 , 0.9050192953679644 , 119911480,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815986 , 123363924 , 99.65 ,10482113.0, 97.58 , 0.9489212607970811 , 122421964,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815987 , 120845829 , 99.81 ,6908101.0, 97.58 , 0.9212708646322018 , 119946150,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815988 , 104008317 , 99.74 ,10057403.0, 97.4 , 0.9512971026944627 , 103281124,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815989 , 50708169 , 99.75 ,3963389.0, 97.65 , 0.9316297539575674 , 50319626,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815990 , 75393461 , 99.78 ,4842123.0, 97.77 , 0.8771040764335859 , 74981754,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815991 , 15358620 , 97.8 ,1045405.0000000001, 96.11 , 0.9184851586489253 , 15255120,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815969 , 151646660 , 99.38 ,28377242.999999996, 96.97 , 0.9729381723682407 , 150606338,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815879 , 205767982 , 99.71 ,41867334.0, 97.31 , 0.9767598164785016 , 204301656,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815903 , 118842770 , 99.6 ,6511669.0, 97.26 , 0.9050284447367353 , 117880688,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6815982 , 210991592 , 99.55 ,38069618.0, 97.3 , 0.9797498562073145 , 209617856,sumstats/Amphilophus_labiatus_GCA_013435755.1_bam_sumstats.txt
SAMEA6816033 , 127335705 , 99.79 ,12707320.0, 97.36 , 0.9995357818308115 , 126373240,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816034 , 112176949 , 99.79 ,8501087.0, 97.57 , 0.8989579481040162 , 111349980,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816036 , 123233788 , 99.83 ,12153407.0, 97.97 , 0.9066124651397298 , 122331918,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816038 , 115125537 , 99.77 ,12431716.0, 97.61 , 0.8768241752595577 , 114269880,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816039 , 197382942 , 99.77 ,34699189.0, 97.53 , 0.9751891385257944 , 196142206,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816040 , 210360691 , 99.79 ,42851557.0, 97.36 , 0.9827477874392193 , 208846712,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816041 , 163086897 , 99.66 ,3972372.0, 97.39 , 0.9578670860127908 , 162032666,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816042 , 121231159 , 99.75 ,8114420.0, 97.49 , 0.9335195080259435 , 120218758,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816043 , 129756739 , 99.73 ,10875985.0, 97.76 , 0.9450578496636768 , 128773008,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816044 , 113199579 , 99.71 ,9615763.0, 97.57 , 0.9249447849595338 , 112364418,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816045 , 124644654 , 99.79 ,11253268.0, 97.44 , 0.9997061652832745 , 123529758,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816046 , 113990446 , 99.68 ,9980751.0, 97.64 , 0.9359902073962617 , 113087256,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816048 , 122773271 , 99.73 ,9628701.0, 97.85 , 0.9250442660662325 , 121951814,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816049 , 85082754 , 99.74 ,7061989.0, 97.66 , 0.9085545432693565 , 84463506,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816050 , 219200225 , 99.67 ,46671789.0, 97.31 , 0.97002127001505 , 217831872,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816051 , 147238294 , 99.71 ,34453624.0, 97.46 , 0.976748425209663 , 146283984,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816052 , 222363418 , 99.7 ,43476068.0, 97.36 , 0.9796205135379839 , 220841446,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816053 , 181009965 , 99.74 ,35430889.0, 97.37 , 0.9776493752479885 , 179740122,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816054 , 109071432 , 99.77 ,7681824.0, 97.71 , 0.8906577908324289 , 108457038,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816055 , 230684768 , 99.68 ,44947499.0, 97.39 , 0.9759408791874532 , 229267680,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816085 , 223265633 , 99.53 ,48454195.0, 97.41 , 0.9711585278651419 , 221881426,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816090 , 133868092 , 99.7 ,10592765.0, 97.28 , 0.9253856064197195 , 132681072,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816092 , 204078075 , 99.74 ,36208916.0, 97.39 , 0.9765978808906971 , 202729788,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816093 , 176340536 , 99.67 ,39802439.0, 97.31 , 0.9768611840567775 , 175175878,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816105 , 161897319 , 99.6 ,48797342.0, 97.26 , 0.9695553034701081 , 160789062,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816106 , 275124076 , 99.78 ,58943257.0, 97.39 , 0.9800095857598539 , 273260426,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6816047 , 127939378 , 99.72 ,12636338.0, 97.73 , 0.9106622845205639 , 127055112,sumstats/Amphilophus_sagittae_GCA_013435755.1_bam_sumstats.txt
SAMEA6815782 , 163145524 , 99.8 ,9110261.0, 97.0 , 0.9625594182827495 , 161821412,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815816 , 131722487 , 99.76 ,10165287.0, 97.77 , 0.9222142620796135 , 130732214,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815915 , 83374952 , 99.65 ,20135766.0, 97.41 , 0.9729778409452204 , 82779972,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815682 , 89221611 , 99.8 ,5483807.0, 97.67 , 0.8989772638518496 , 88489216,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815684 , 162893672 , 99.8 ,33349894.000000004, 97.22 , 0.9684960376496872 , 161806910,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815685 , 161672863 , 99.7 ,39607607.0, 97.32 , 0.9600680646530957 , 160535652,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815686 , 187723462 , 99.47 ,32612264.0, 97.14 , 0.9771678116855571 , 186454766,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815695 , 239703212 , 99.5 ,48686415.0, 97.1 , 0.9806755220832157 , 238000470,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815696 , 228110400 , 99.68 ,42251051.0, 97.24 , 0.9681890643916242 , 226654094,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815699 , 194052742 , 99.76 ,49111680.00000001, 97.48 , 0.9735176908105727 , 192783220,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815711 , 126659728 , 99.63 ,10841815.0, 97.35 , 0.8969574126603784 , 125610526,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815730 , 119409349 , 99.75 ,6753068.0, 97.49 , 0.9083386483433126 , 118459784,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815775 , 101675786 , 99.77 ,4931017.0, 97.27 , 0.9734405865960741 , 100908728,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815776 , 176478404 , 99.8 ,11174472.999999998, 97.14 , 0.9747814578688917 , 175034100,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815777 , 197548366 , 99.77 ,9996188.0, 96.5 , 0.9616661455443699 , 195640524,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815778 , 188168930 , 99.8 ,11229515.0, 97.32 , 0.9739242680933224 , 186773524,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815779 , 237926000 , 99.79 ,13185070.0, 97.21 , 0.9633185822634378 , 236122844,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815780 , 229089437 , 99.81 ,15019773.0, 97.0 , 0.9623648495798369 , 227154070,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815781 , 162747552 , 99.8 ,10197466.0, 96.8 , 0.9618839209863419 , 161278346,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815783 , 178212464 , 99.78 ,12668458.0, 96.89 , 0.9645930006688929 , 176682918,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815785 , 248767060 , 99.8 ,14228334.0, 97.04 , 0.9592065758788181 , 246787862,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815786 , 204856350 , 99.8 ,15133787.000000002, 96.26 , 0.9745893096422039 , 202677926,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815787 , 197756568 , 99.8 ,10016994.0, 97.08 , 0.9546026045685088 , 195989182,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815788 , 195021235 , 99.81 ,13305680.0, 97.13 , 0.971849411950344 , 193443016,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815789 , 208099319 , 99.82 ,14443899.0, 96.74 , 0.9715050361426051 , 206192054,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815790 , 238007470 , 99.65 ,20182253.0, 96.25 , 0.9658881214758697 , 235437144,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815791 , 125771655 , 99.72 ,6417554.0, 97.69 , 0.9686716241133858 , 124947184,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815792 , 226207406 , 99.8 ,13718182.0, 97.53 , 0.9663134601416744 , 224596610,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815793 , 158717402 , 99.66 ,8822976.0, 97.43 , 0.9643006089578015 , 157668216,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815814 , 143147263 , 99.71 ,12813832.0, 97.44 , 0.9143211953584138 , 141969512,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815815 , 273050050 , 99.7 ,51548457.0, 97.6 , 0.9652739125688387 , 271419186,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815817 , 268463175 , 99.75 ,58609951.0, 97.63 , 0.9741710210795288 , 266829466,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815818 , 139161727 , 99.64 ,11696222.0, 97.25 , 0.9449452403775942 , 137910670,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815819 , 128154884 , 99.78 ,12839735.0, 97.82 , 0.9183457687597388 , 127225360,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815820 , 136863098 , 99.56 ,11865241.0, 97.43 , 0.9490395437835591 , 135846308,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815821 , 135452454 , 99.77 ,13808442.0, 97.86 , 0.9025524574376613 , 134445678,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815822 , 155161083 , 99.84 ,14954310.0, 98.14 , 0.9413329993405108 , 153998624,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815823 , 226938483 , 99.56 ,61174783.99999999, 97.48 , 0.9727674290647939 , 225505924,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815824 , 63475352 , 99.41 ,16554503.999999998, 97.29 , 0.9727385234987355 , 63070006,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815825 , 182126135 , 99.66 ,36515288.0, 97.74 , 0.9758199661114142 , 181007328,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815826 , 147269629 , 99.8 ,33835990.0, 97.7 , 0.9734016812767187 , 146348190,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815827 , 115344230 , 99.68 ,8506775.0, 97.39 , 0.9475282392007864 , 114387578,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815828 , 227277786 , 99.77 ,44840337.0, 97.53 , 0.980013787961189 , 225668214,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815829 , 160956564 , 99.78 ,36542431.0, 97.51 , 0.9680407302546933 , 159914290,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815830 , 167922421 , 99.75 ,24152339.000000004, 97.18 , 0.9772912226339969 , 166841674,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815831 , 183219414 , 99.15 ,38083757.0, 96.71 , 0.9744283229755367 , 182056162,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815832 , 135291708 , 99.34 ,15132675.0, 97.55 , 0.9084233128499857 , 134288968,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815833 , 37557621 , 99.49 ,3471144.0000000005, 97.47 , 0.9253398160411597 , 37304166,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815834 , 30723070 , 99.36 ,1590051.0, 97.29 , 0.9276119633196191 , 30491108,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815835 , 172963993 , 99.81 ,25282171.0, 97.8 , 0.97342835193581 , 171884036,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815836 , 182067001 , 99.77 ,45790331.0, 97.66 , 0.9782024545784896 , 180923210,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815837 , 151903099 , 99.77 ,28452469.0, 97.55 , 0.9679862461485937 , 150928098,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815838 , 95498673 , 99.76 ,17459080.0, 97.61 , 0.9788872503407122 , 94874230,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815839 , 123441994 , 99.58 ,23567088.0, 97.45 , 0.9733118670473223 , 122628588,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815840 , 119176261 , 99.12 ,8147693.999999999, 96.62 , 0.9438809426680831 , 118136522,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815841 , 196839963 , 99.64 ,37727429.0, 97.26 , 0.9793853055245182 , 195450482,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815843 , 160720858 , 98.91 ,43233582.0, 96.71 , 0.9721051888072094 , 159702752,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815844 , 73231030 , 99.56 ,14521109.0, 97.14 , 0.977304453942737 , 72739156,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815845 , 211320762 , 99.74 ,43388912.0, 97.31 , 0.9819683293464334 , 209828442,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815846 , 212637120 , 99.08 ,46488873.0, 96.74 , 0.980375785532495 , 211194536,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815847 , 203192964 , 99.72 ,39083317.0, 97.31 , 0.9663755008311804 , 201792614,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815848 , 158063539 , 99.65 ,27011219.0, 97.67 , 0.9786830644767568 , 157121414,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815849 , 158013964 , 99.68 ,38412845.0, 97.38 , 0.97025133925866 , 156965620,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815850 , 62310149 , 99.74 ,8958239.0, 97.43 , 0.9813840715949822 , 61889430,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815851 , 80745469 , 99.4 ,6281034.0, 97.33 , 0.8777981166983512 , 80160754,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815852 , 136045930 , 93.2 ,11793906.0, 90.89 , 0.9997065728830359 , 134889996,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815853 , 130492411 , 98.91 ,11686853.0, 96.78 , 0.903194434855828 , 129438870,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815904 , 126690912 , 99.76 ,8621500.0, 97.83 , 0.8963935127017009 , 125798616,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815905 , 112811871 , 99.8 ,8233440.0, 97.38 , 0.9347613916198013 , 111862720,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815906 , 215426371 , 99.81 ,39129065.0, 97.81 , 0.9795788599674681 , 213973650,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815908 , 124729847 , 99.8 ,12334821.0, 97.81 , 0.9179507061997347 , 123736994,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815909 , 203006890 , 99.74 ,36173980.0, 97.53 , 0.9797593761558949 , 201505702,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815910 , 202619588 , 99.5 ,52296549.00000001, 97.23 , 0.9744179415592051 , 201199362,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815911 , 133682962 , 99.8 ,13052710.0, 97.92 , 0.906138879971017 , 132701770,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815912 , 182383861 , 99.76 ,41771403.0, 97.52 , 0.9771910197588468 , 181206220,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815913 , 213162477 , 99.71 ,41230066.0, 97.54 , 0.977911190323328 , 211696642,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815914 , 206854394 , 99.56 ,37492006.0, 97.12 , 0.9815671130731819 , 205005274,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815916 , 112394573 , 99.66 ,7960560.999999999, 97.46 , 0.8982835389769728 , 111580182,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815918 , 115559823 , 99.71 ,8082180.999999999, 97.57 , 0.8862420908242323 , 114902168,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815920 , 100990471 , 99.56 ,20911931.0, 97.19 , 0.9714372883846403 , 100278930,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815921 , 237022845 , 99.61 ,53790663.0, 97.34 , 0.9678733084927766 , 235532380,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815922 , 255701613 , 99.77 ,52339701.0, 97.4 , 0.977035089373728 , 254001692,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815923 , 210716521 , 99.66 ,43098694.0, 97.21 , 0.9808076093817645 , 209240558,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815924 , 60995982 , 99.68 ,12645144.0, 97.49 , 0.9725887601623824 , 60588794,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815925 , 194683828 , 99.72 ,42043124.0, 97.44 , 0.9763855284679044 , 193360002,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815926 , 197911982 , 99.7 ,38714935.0, 97.33 , 0.9789061748004553 , 196502448,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815927 , 195611459 , 99.74 ,32470815.000000004, 97.49 , 0.9762558046202578 , 194332184,sumstats/Amphilophus_spp_bam_sumstats.txt
SAMEA6815928 , 200932696 , 99.75 ,66314269.0, 97.41 , 0.9725693935678311 , 199631924,sumstats/Amphilophus_spp_bam_sumstats.txt
