Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioSampleModel,sex,Tissue,dev_stage,Isolate,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Lat_Lon,Strain,BIOMATERIAL_PROVIDER,Age,SAMPLE_TYPE,Birth_date,birth_location,breeding_history,health_state,Isolation_Source,Ecotype,Collection_Date,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,bird_band_identification,samp_collect_device,sub_species,Specimen_voucher,BREED,actual_read_length (run),bioproject,run (run),total_bases (run),center_name (exp),Cultivar,estimated_size,num_replicons,ploidy,project_name,propagation,Sample_name
SRR16505076,WGS,300,2173673100,PRJNA772931,SAMN22420263,801933593,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707964,Illumina NovaSeq 6000,PM92,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM92,SRP342348,MIGS.eu,,,,,Canada,North America,Canada,45.351 N 75.827 W,,,,,,,,,,Ontario,2014-07-07,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250145003,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505077,WGS,300,2823862200,PRJNA772931,SAMN22420182,1041652067,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12707963,Illumina NovaSeq 6000,PM114,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM114,SRP342348,MIGS.eu,,,,,USA,North America,USA,42.115 N 80.145 W,,,,,,,,,,Pennsylvania,2008,ENVO:01000193,ENVO:01000252,not applicable,not applicable,230158356,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505078,WGS,300,2916133200,PRJNA772931,SAMN22420262,1064991625,UNIVERSITY OF MANITOBA,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12707962,Illumina NovaSeq 6000,PM91,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM91,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2015-04-28,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250128173,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505079,WGS,300,2648976000,PRJNA772931,SAMN22420261,965255120,UNIVERSITY OF MANITOBA,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12707961,Illumina NovaSeq 6000,PM88,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM88,SRP342348,MIGS.eu,,,,,USA,North America,USA,42.115 N 80.145 W,,,,,,,,,,Pennsylvania,2012-07-10,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250120672,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505080,WGS,300,2799643800,PRJNA772931,SAMN22420260,1018259929,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12707960,Illumina NovaSeq 6000,PM86,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM86,SRP342348,MIGS.eu,,,,,USA,North America,USA,42.115 N 80.145 W,,,,,,,,,,Pennsylvania,2012-07-10,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250120654,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505081,WGS,300,2467702800,PRJNA772931,SAMN22420259,902980413,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12707959,Illumina NovaSeq 6000,PM81,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM81,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2014-04-23,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250110936,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505082,WGS,300,2635040700,PRJNA772931,SAMN22420258,961691322,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12707958,Illumina NovaSeq 6000,PM80,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM80,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2014-04-22,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250110909,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505083,WGS,300,2678587500,PRJNA772931,SAMN22420257,965603663,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12707957,Illumina NovaSeq 6000,PM75,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM75,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2013-04-19,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250110837,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505084,WGS,300,3209925600,PRJNA772931,SAMN22420256,1166514151,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707956,Illumina NovaSeq 6000,PM69,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM69,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2013-04-18,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250110817,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505085,WGS,300,3238344000,PRJNA772931,SAMN22420255,1182775200,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12707955,Illumina NovaSeq 6000,PM65,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM65,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2013-04-18,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250110812,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505086,WGS,300,2410048500,PRJNA772931,SAMN22420254,869498759,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12707954,Illumina NovaSeq 6000,PM62,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM62,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2013-04-18,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250110808,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505087,WGS,300,2787567000,PRJNA772931,SAMN22420253,1019751068,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12707953,Illumina NovaSeq 6000,PM61,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM61,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2013-04-18,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250110807,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505088,WGS,300,2525589000,PRJNA772931,SAMN22420181,924845913,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12707952,Illumina NovaSeq 6000,PM113,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM113,SRP342348,MIGS.eu,,,,,Canada,North America,Canada,52.391 N 113.612 W,,,,,,,,,,Alberta,2013-07-03,ENVO:01000193,ENVO:01000252,not applicable,not applicable,158135758,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505089,WGS,300,2513310300,PRJNA772931,SAMN22420252,922473438,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12707951,Illumina NovaSeq 6000,PM58,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM58,SRP342348,MIGS.eu,,,,,USA,North America,USA,28.36 N 81.588 W,,,,,,,,,,Florida,2015-04-24,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250110803,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505090,WGS,300,2395153200,PRJNA772931,SAMN22420251,880890498,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12707950,Illumina NovaSeq 6000,PM56,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM56,SRP342348,MIGS.eu,,,,,USA,North America,USA,42.115 N 80.145 W,,,,,,,,,,Pennsylvania,2011-06-28,ENVO:01000193,ENVO:01000252,not applicable,not applicable,241102166,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505091,WGS,300,2760246900,PRJNA772931,SAMN22420250,1004843242,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12707949,Illumina NovaSeq 6000,PM49,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM49,SRP342348,MIGS.eu,,,,,USA,North America,USA,45.598 N 98.31 W,,,,,,,,,,South Dakota,2013-07-14,ENVO:01000193,ENVO:01000252,not applicable,not applicable,233184402,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505092,WGS,300,2443905600,PRJNA772931,SAMN22420249,886087094,UNIVERSITY OF MANITOBA,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12707948,Illumina NovaSeq 6000,PM43,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM43,SRP342348,MIGS.eu,,,,,Canada,North America,Canada,52.391 N 113.612 W,,,,,,,,,,Alberta,2013-07-04,ENVO:01000193,ENVO:01000252,not applicable,not applicable,223196527,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505093,WGS,300,3176736900,PRJNA772931,SAMN22420248,1156418644,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12707947,Illumina NovaSeq 6000,PM41,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM41,SRP342348,MIGS.eu,,,,,Canada,North America,Canada,53.011 N 112.864 W,,,,,,,,,,Alberta,2014-07-11,ENVO:01000193,ENVO:01000252,not applicable,not applicable,168165904,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505094,WGS,300,2426451600,PRJNA772931,SAMN22420247,892809270,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12707946,Illumina NovaSeq 6000,PM39,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM39,SRP342348,MIGS.eu,,,,,Canada,North America,Canada,52.391 N 113.612 W,,,,,,,,,,Alberta,2013-07-05,ENVO:01000193,ENVO:01000252,not applicable,not applicable,158135707,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505095,WGS,300,2748021300,PRJNA772931,SAMN22420246,1005151910,UNIVERSITY OF MANITOBA,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12707945,Illumina NovaSeq 6000,PM37,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM37,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.68 N 97.407 W,,,,,,,,,,Texas,2013-05-31,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244523,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505096,WGS,300,3021576300,PRJNA772931,SAMN22420245,1095979939,UNIVERSITY OF MANITOBA,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12707944,Illumina NovaSeq 6000,PM36,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM36,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.68 N 97.407 W,,,,,,,,,,Texas,2013-05-31,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244522,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505097,WGS,300,2736683400,PRJNA772931,SAMN22420244,1001454844,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707943,Illumina NovaSeq 6000,PM35,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM35,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.997 N 97.879 W,,,,,,,,,,Texas,2013-05-30,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244515,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505098,WGS,300,2899826100,PRJNA772931,SAMN22420243,1066141691,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707942,Illumina NovaSeq 6000,PM34,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM34,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.997 N 97.879 W,,,,,,,,,,Texas,2013-05-30,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244513,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505099,WGS,300,2351067900,PRJNA772931,SAMN22420180,860264086,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707941,Illumina NovaSeq 6000,PM110,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM110,SRP342348,MIGS.eu,,,,,USA,North America,USA,42.115 N 80.145 W,,,,,,,,,,Pennsylvania,2012-07-10,ENVO:01000193,ENVO:01000252,not applicable,not applicable,253176235,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505100,WGS,300,3757632900,PRJNA772931,SAMN22420242,1391128985,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12707940,Illumina NovaSeq 6000,PM32,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM32,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.997 N 97.879 W,,,,,,,,,,Texas,2013-05-30,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244510,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505101,WGS,300,1824686700,PRJNA772931,SAMN22420241,675370705,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12707939,Illumina NovaSeq 6000,PM31,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM31,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.997 N 97.879 W,,,,,,,,,,Texas,2013-05-30,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244507,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505102,WGS,300,2466818400,PRJNA772931,SAMN22420240,901925304,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12707938,Illumina NovaSeq 6000,PM30,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM30,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.68 N 97.407 W,,,,,,,,,,Texas,2013-05-29,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244503,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505103,WGS,300,2185650900,PRJNA772931,SAMN22420239,804945028,UNIVERSITY OF MANITOBA,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12707937,Illumina NovaSeq 6000,PM29,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM29,SRP342348,MIGS.eu,,,,,USA,North America,USA,38.613 N 77.263 W,,,,,,,,,,Virginia,2013-07-02,ENVO:01000193,ENVO:01000252,not applicable,not applicable,134246827,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505104,WGS,300,27766827900,PRJNA772931,SAMN22420238,9463731945,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12707936,Illumina NovaSeq 6000,PM223,PAIRED,PCR,GENOMIC,Progne subis arboricola,ILLUMINA,2022-02-15T00:00:00Z,PM223,SRP342348,MIGS.eu,,,,,USA,North America,USA,38.611 N 121.436 W,,,,,,,,,,California,2008-06-23,missing,missing,not applicable,not applicable,not applicable,tissue sample obtained from specimen,arboricola,,,,,,,,,,,,,,
SRR16505105,WGS,300,2350170600,PRJNA772931,SAMN22420237,857176740,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707935,Illumina NovaSeq 6000,PM222b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM222b,SRP342348,MIGS.eu,,,,,USA,North America,USA,38.613 N 77.263 W,,,,,,,,,,Virginia,2011-06-26,ENVO:01000193,ENVO:01000252,not applicable,not applicable,129234863,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505106,WGS,300,3294411600,PRJNA772931,SAMN22420236,1197718484,UNIVERSITY OF MANITOBA,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12707934,Illumina NovaSeq 6000,PM221b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM221b,SRP342348,MIGS.eu,,,,,Canada,North America,Canada,45.351 N 75.827 W,,,,,,,,,,Ontario,2014-07-08,ENVO:01000193,ENVO:01000252,not applicable,not applicable,250145019,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505107,WGS,300,2244375900,PRJNA772931,SAMN22420235,819710993,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12707933,Illumina NovaSeq 6000,PM220,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM220,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.997 N 97.879 W,,,,,,,,,,Texas,2013-05-30,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244517,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505108,WGS,300,2244388800,PRJNA772931,SAMN22420234,825849513,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707932,Illumina NovaSeq 6000,PM22,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM22,SRP342348,MIGS.eu,,,,,USA,North America,USA,26.149 N 81.746 W,,,,,,,,,,Florida,2013-04-16,ENVO:01000193,ENVO:01000252,not applicable,not applicable,98113419,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505109,WGS,300,3757098600,PRJNA772931,SAMN22420233,1364766469,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12707931,Illumina NovaSeq 6000,PM219b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM219b,SRP342348,MIGS.eu,,,,,USA,North America,USA,38.613 N 77.263 W,,,,,,,,,,Virginia,2011-06-21,ENVO:01000193,ENVO:01000252,not applicable,not applicable,129234438,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505110,WGS,300,2311899600,PRJNA772931,SAMN22420179,844432638,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12707930,Illumina NovaSeq 6000,PM109,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM109,SRP342348,MIGS.eu,,,,,USA,North America,USA,40.39 N 74.001 W,,,,,,,,,,New Jersey,2011-07-07,ENVO:01000193,ENVO:01000252,not applicable,not applicable,253166012,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505111,WGS,300,2932944000,PRJNA772931,SAMN22420232,1069387372,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707929,Illumina NovaSeq 6000,PM218b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM218b,SRP342348,MIGS.eu,,,,,USA,North America,USA,38.613 N 77.263 W,,,,,,,,,,Virginia,2011-06-17,ENVO:01000193,ENVO:01000252,not applicable,not applicable,129234426,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505112,WGS,300,2697136200,PRJNA772931,SAMN22420231,975945375,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707928,Illumina NovaSeq 6000,PM217,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM217,SRP342348,MIGS.eu,,,,,USA,North America,USA,38.613 N 77.263 W,,,,,,,,,,Virginia,2011-06-27,ENVO:01000193,ENVO:01000252,not applicable,not applicable,129234870,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505113,WGS,300,3362178300,PRJNA772931,SAMN22420230,1235174529,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12707927,Illumina NovaSeq 6000,PM216b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM216b,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.997 N 97.879 W,,,,,,,,,,Texas,2013-05-30,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244508,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505114,WGS,300,2146951500,PRJNA772931,SAMN22420229,786694840,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12707926,Illumina NovaSeq 6000,PM214b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM214b,SRP342348,MIGS.eu,,,,,USA,North America,USA,38.613 N 77.263 W,,,,,,,,,,Virginia,2013-05-10,ENVO:01000193,ENVO:01000252,not applicable,not applicable,129234878,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505115,WGS,300,3095307300,PRJNA772931,SAMN22420228,1138030386,UNIVERSITY OF MANITOBA,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12707925,Illumina NovaSeq 6000,PM212b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM212b,SRP342348,MIGS.eu,,,,,USA,North America,USA,42.115 N 80.145 W,,,,,,,,,,Pennsylvania,2011-07-06,ENVO:01000193,ENVO:01000252,not applicable,not applicable,230157685,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505116,WGS,300,3014160600,PRJNA772931,SAMN22420227,1100036764,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707924,Illumina NovaSeq 6000,PM21,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM21,SRP342348,MIGS.eu,,,,,USA,North America,USA,26.149 N 81.746 W,,,,,,,,,,Florida,2013-04-16,ENVO:01000193,ENVO:01000252,not applicable,not applicable,98113418,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505117,WGS,300,2986701600,PRJNA772931,SAMN22420226,1092815434,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707923,Illumina NovaSeq 6000,PM209,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM209,SRP342348,MIGS.eu,,,,,USA,North America,USA,42.115 N 80.145 W,,,,,,,,,,Pennsylvania,2008,ENVO:01000193,ENVO:01000252,not applicable,not applicable,230158123,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505118,WGS,300,2246312100,PRJNA772931,SAMN22420225,839283006,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12707922,Illumina NovaSeq 6000,PM206b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM206b,SRP342348,MIGS.eu,,,,,USA,North America,USA,27.997 N 97.879 W,,,,,,,,,,Texas,2013-05-30,ENVO:01000193,ENVO:01000252,not applicable,not applicable,135244506,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505119,WGS,300,3107126100,PRJNA772931,SAMN22420224,1138075818,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12707921,Illumina NovaSeq 6000,PM204b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM204b,SRP342348,MIGS.eu,,,,,USA,North America,USA,35.04 N 101.933 W,,,,,,,,,,Texas,2013-06-02,ENVO:01000193,ENVO:01000252,not applicable,not applicable,230170611,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505120,WGS,300,3283365600,PRJNA772931,SAMN22420223,1210881576,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707920,Illumina NovaSeq 6000,PM203b,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM203b,SRP342348,MIGS.eu,,,,,USA,North America,USA,38.613 N 77.263 W,,,,,,,,,,Virginia,2011-06-17,ENVO:01000193,ENVO:01000252,not applicable,not applicable,129234851,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505121,WGS,300,2438808000,PRJNA772931,SAMN22420178,898236283,UNIVERSITY OF MANITOBA,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12707919,Illumina NovaSeq 6000,PM107,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM107,SRP342348,MIGS.eu,,,,,Canada,North America,Canada,52.391 N 113.612 W,,,,,,,,,,Alberta,2014-07-13,ENVO:01000193,ENVO:01000252,not applicable,not applicable,253104995,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
SRR16505122,WGS,300,2494078500,PRJNA772931,SAMN22420222,914237829,UNIVERSITY OF MANITOBA,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12707918,Illumina NovaSeq 6000,PM201,PAIRED,PCR,GENOMIC,Progne subis subis,ILLUMINA,2022-02-15T00:00:00Z,PM201,SRP342348,MIGS.eu,,,,,Canada,North America,Canada,53.011 N 112.864 W,,,,,,,,,,Alberta,2014-07-11,ENVO:01000193,ENVO:01000252,not applicable,not applicable,168165926,blood sample drawn from bird's brachial vein,subis,,,,,,,,,,,,,,
